horizon,mse,rmse,mae,mape
1,5.348455919760149,2.3126728951064717,2.020529112890753,2.7742859795517547
5,10.403630702662443,3.225465966749989,2.693185746357703,3.6856207948824355
20,28.585285536747424,5.34652088154039,4.473653014417718,6.084615045139991
30,39.9920268780372,6.323924958286365,5.217332929840887,7.123470398610468
