horizon,mse,rmse,mae,mape
1,1.7809916,1.334538,1.0503999,2.9577141627669334
5,6.4400883,2.5377328,1.8875998,5.273280665278435
20,24.533403,4.9531207,3.56,9.027113765478134
30,36.99058,6.0819883,4.5644,11.118541657924652
