stage,base_model,run_dir,path_mse,base_path_mse,delta_vs_base,delta_vs_prior_stage,mse_h5,mse_h20,mse_h30,sharpe_h20,sharpe_h30,mean_h20_adjustment,mean_h30_adjustment,dominant_apply_pattern_share,apply_skip_count,keep,keep_reason
stage2b_similarity_error_hybrid,tsm,/Users/davidwilkinson/Desktop/ETS 2/runs/20260326_005900_9b5019,40.73519826593952,40.85002517700195,-0.11482691106242982,,8.441840161070454,50.55750343705503,101.9760118449218,1.4317840170137326,1.2213948429737795,0.06600057303599581,0.07820818025637663,0.2692307692307692,0,True,beat_base_and_sharpe_ok
stage2c_utility_mmr,tsm,/Users/davidwilkinson/Desktop/ETS 2/runs/20260326_011946_04d2b7,40.61758204393325,40.85002517700195,-0.23244313306870623,-0.11761622200627642,8.441840161070454,50.34681745222249,101.78444792492928,1.4755552769434206,1.2325579050041964,0.13796907728145874,0.13440494269590736,0.4807692307692308,0,False,failed_keep_criteria
