horizon,mse,rmse,mae,mape
1,5.716266652293717,2.3908715256771362,2.103097975566125,2.8880466318397002
5,10.745280037013332,3.277999395517536,2.745538332075349,3.7559548751866867
20,28.972690658815264,5.382628601233348,4.516813547823442,6.134979411917446
30,40.05513987224644,6.328913008743796,5.218889156561247,7.122985420521119
