,,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More information,,https://www.eex.com/en/markets/environmental-markets/emissions-auctions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,EEX Emissions market / Primary Market Auction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
References,,,,,Prices,,,,,Volumes,,,,,,,,,,,Participants,,Revenue,,Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,Auction Name,Contract,Status,Auction Price €/tCO2,Minimum Bid €/tCO2,Maximum Bid €/tCO2,Mean €/tCO2,Median €/tCO2,Auction Volume tCO2,Total Amount of Bids,Number of bids submitted,Number of successful bids,Average number of bids per bidder,Average bid size,Average volume bid per bidder,Standard deviation of bid volume per bidder,Average volume won per bidder,Standard deviation of volume won per bidder,Cover Ratio,Total Number of Bidders,Number of Successful Bidders,Total Revenue €,Country,"Austria
(AT)","Belgium
(BE)","Bulgaria
(BG)","Cyprus
(CY)","Czech Republic
(CZ)","Germany
(DE)","Denmark
(DK)","Estonia
(EE)","Greece
(EL)","Spain
(ES)","Finland
(FI)","France
(FR)","Croatia
(HR)","Hungary
(HU)","Ireland
(IE)","Innovation Fund
(IF)","Iceland
(IS)","Italy
(IT)","InnoFund RRF
(IX)","Liechtenstein
(LI)","Lithuania
(LT)","Luxembourg
(LU)","Latvia
(LV)","Modernisation Fund
(MF)","Malta
(MT)","MS RRF
(MX)","Netherlands
(NL)","Norway
(NO)","Poland
(PL)","Portugal
(PT)","Romania
(RO)","Sweden
(SE)","Social Climate Fund
(SF)","Slovenia
(SI)","Slovakia
(SK)","Northern Ireland
(XI)"
25.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.19,64.00,150.00,81.86,80.99,"3,268,000","4,897,000",95,29,3.96,"51,547","204,042","245,490","192,235","246,799",1.50,24,17,"265,328,920",EU,"2,354,510","4,100,095","6,657,580","852,495","4,384,260",,"2,313,915","2,029,750","9,012,090","20,541,070","3,247,600","12,178,500","933,685","3,491,170","974,280","20,256,905","40,595","20,459,880","29,715,540",0,"649,520",0,"527,735","50,500,180","405,950","19,810,360","7,266,505","1,583,205",,"4,303,070","3,572,360","1,420,825","28,578,880","1,055,470","2,110,940",
24.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.00,64.00,150.00,80.87,79.72,"3,268,000","4,831,000",86,21,4.30,"56,174","241,550","303,027","297,091","303,202",1.48,20,11,"261,440,000",EU,"2,320,000","4,040,000","6,560,000","840,000","4,320,000",,"2,280,000","2,000,000","8,880,000","20,240,000","3,200,000","12,000,000","920,000","3,440,000","960,000","19,960,000","40,000","20,160,000","29,280,000",0,"640,000",0,"520,000","49,760,000","400,000","19,520,000","7,160,000","1,560,000",,"4,240,000","3,520,000","1,400,000","28,160,000","1,040,000","2,080,000",
21.11.2025,11:00,Auction 4. Period DE,T3PA,successful,80.47,64.00,85.00,80.24,80.26,"1,691,000","3,215,500",85,23,3.70,"37,829","139,804","231,743","130,077","263,141",1.90,23,13,"136,074,770",DE,,,,,,"136,074,770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.16,64.00,93.00,80.78,80.77,"3,268,000","5,488,000",114,24,4.22,"48,140","203,259","279,429","192,235","249,320",1.68,27,17,"265,230,880",EU,"2,353,640","4,098,580","6,655,120","852,180","4,382,640",,"2,313,060","2,029,000","9,008,760","20,533,480","3,246,400","12,174,000","933,340","3,489,880","973,920","20,249,420","40,580","20,452,320","29,704,560",0,"649,280",0,"527,540","50,481,520","405,800","19,803,040","7,263,820","1,582,620",,"4,301,480","3,571,040","1,420,300","28,568,320","1,055,080","2,110,160",
18.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.41,64.00,83.00,80.03,80.16,"3,268,000","5,781,000",114,26,4.07,"50,711","206,464","307,796","192,235","326,450",1.77,28,17,"262,779,880",EU,"2,331,890","4,060,705","6,593,620","844,305","4,342,140",,"2,291,685","2,010,250","8,925,510","20,343,730","3,216,400","12,061,500","924,715","3,457,630","964,920","20,062,295","40,205","20,263,320","29,430,060",0,"643,280",0,"522,665","50,015,020","402,050","19,620,040","7,196,695","1,567,995",,"4,261,730","3,538,040","1,407,175","28,304,320","1,045,330","2,090,660",
17.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.25,64.00,85.00,79.80,80.03,"3,268,000","5,601,000",104,23,4.52,"53,856","243,522","292,389","192,235","236,355",1.71,23,17,"262,257,000",EU,"2,327,250","4,052,625","6,580,500","842,625","4,333,500",,"2,287,125","2,006,250","8,907,750","20,303,250","3,210,000","12,037,500","922,875","3,450,750","963,000","20,022,375","40,125","20,223,000","29,371,500",0,"642,000",0,"521,625","49,915,500","401,250","19,581,000","7,182,375","1,564,875",,"4,253,250","3,531,000","1,404,375","28,248,000","1,043,250","2,086,500",
14.11.2025,11:00,Auction 4. Period DE,T3PA,successful,80.85,64.00,82.33,80.30,80.67,"1,691,000","3,672,000",101,31,4.81,"36,356","174,857","220,569","112,733","228,377",2.17,21,15,"136,717,350",DE,,,,,,"136,717,350",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,81.31,64.00,150.00,82.83,81.28,"3,268,000","4,987,500",106,50,4.08,"47,052","191,827","244,887","142,087","226,024",1.53,26,23,"265,721,080",EU,"2,357,990","4,106,155","6,667,420","853,755","4,390,740",,"2,317,335","2,032,750","9,025,410","20,571,430","3,252,400","12,196,500","935,065","3,496,330","975,720","20,286,845","40,655","20,490,120","29,759,460",0,"650,480",0,"528,515","50,574,820","406,550","19,839,640","7,277,245","1,585,545",,"4,309,430","3,577,640","1,422,925","28,621,120","1,057,030","2,114,060",
12.11.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,81.51,64.00,150.00,82.46,81.43,"2,162,500","3,680,000",101,39,4.39,"36,436","160,000","226,599","120,139","233,479",1.70,23,18,"176,265,375",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176,265,375",,,,,,,
11.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.91,64.00,150.00,80.20,79.75,"3,268,000","5,425,500",112,32,4.15,"48,442","200,944","267,977","148,545","265,836",1.66,27,22,"261,145,880",EU,"2,317,390","4,035,455","6,552,620","839,055","4,315,140",,"2,277,435","1,997,750","8,870,010","20,217,230","3,196,400","11,986,500","918,965","3,436,130","958,920","19,937,545","39,955","20,137,320","29,247,060",0,"639,280",0,"519,415","49,704,020","399,550","19,498,040","7,151,945","1,558,245",,"4,235,230","3,516,040","1,398,425","28,128,320","1,038,830","2,077,660",
10.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.97,64.00,91.74,79.76,79.65,"3,268,000","5,037,500",110,26,4.78,"45,795","219,022","310,378","217,867","315,534",1.54,23,15,"261,341,960",EU,"2,319,130","4,038,485","6,557,540","839,685","4,318,380",,"2,279,145","1,999,250","8,876,670","20,232,410","3,198,800","11,995,500","919,655","3,438,710","959,640","19,952,515","39,985","20,152,440","29,269,020",0,"639,760",0,"519,805","49,741,340","399,850","19,512,680","7,157,315","1,559,415",,"4,238,410","3,518,680","1,399,475","28,149,440","1,039,610","2,079,220",
07.11.2025,11:00,Auction 4. Period DE,T3PA,successful,79.76,64.00,100.00,79.77,79.60,"1,691,000","3,252,000",90,30,4.09,"36,133","147,818","182,050","99,471","171,680",1.92,22,17,"134,874,160",DE,,,,,,"134,874,160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,80.07,64.00,120.00,80.75,80.00,"3,268,000","5,005,000",106,40,3.66,"47,217","172,586","219,399","136,167","186,718",1.53,29,24,"261,668,760",EU,"2,322,030","4,043,535","6,565,740","840,735","4,323,780",,"2,281,995","2,001,750","8,887,770","20,257,710","3,202,800","12,010,500","920,805","3,443,010","960,840","19,977,465","40,035","20,177,640","29,305,620",0,"640,560",0,"520,455","49,803,540","400,350","19,537,080","7,166,265","1,561,365",,"4,243,710","3,523,080","1,401,225","28,184,640","1,040,910","2,081,820",
04.11.2025,11:01,Auction 4. Period CAP3 EU,T3PA,successful,81.26,64.00,150.00,81.48,81.03,"3,268,000","5,237,500",100,28,3.85,"52,375","201,442","237,779","204,250","205,955",1.60,26,16,"265,557,680",EU,"2,356,540","4,103,630","6,663,320","853,230","4,388,040",,"2,315,910","2,031,500","9,019,860","20,558,780","3,250,400","12,189,000","934,490","3,494,180","975,120","20,274,370","40,630","20,477,520","29,741,160",0,"650,080",0,"528,190","50,543,720","406,300","19,827,440","7,272,770","1,584,570",,"4,306,780","3,575,440","1,422,050","28,603,520","1,056,380","2,112,760",
03.11.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.30,64.00,85.00,78.87,78.99,"3,268,000","5,272,000",95,23,3.96,"55,495","219,667","309,204","217,867","298,303",1.61,24,15,"259,152,400",EU,"2,299,700","4,004,650","6,502,600","832,650","4,282,200",,"2,260,050","1,982,500","8,802,300","20,062,900","3,172,000","11,895,000","911,950","3,409,900","951,600","19,785,350","39,650","19,983,600","29,023,800",0,"634,400",0,"515,450","49,324,600","396,500","19,349,200","7,097,350","1,546,350",,"4,202,900","3,489,200","1,387,750","27,913,600","1,030,900","2,061,800",
31.10.2025,11:00,Auction 4. Period DE,T3PA,successful,78.66,0.01,85.00,77.40,78.51,"1,691,000","3,390,500",78,24,3.71,"43,468","161,452","228,933","105,688","236,311",2.01,21,16,"133,014,060",DE,,,,,,"133,014,060",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.71,64.00,150.00,80.16,78.51,"3,268,000","5,240,000",88,28,4.00,"59,545","238,182","324,151","217,867","327,356",1.60,22,15,"257,224,280",EU,"2,282,590","3,974,855","6,454,220","826,455","4,250,340",,"2,243,235","1,967,750","8,736,810","19,913,630","3,148,400","11,806,500","905,165","3,384,530","944,520","19,638,145","39,355","19,834,920","28,807,860",0,"629,680",0,"511,615","48,957,620","393,550","19,205,240","7,044,545","1,534,845",,"4,171,630","3,463,240","1,377,425","27,705,920","1,023,230","2,046,460",
29.10.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,78.55,64.00,150.00,79.54,78.33,"2,162,500","4,135,500",100,22,4.17,"41,355","172,313","232,142","154,464","278,328",1.91,24,14,"169,864,375",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169,864,375",,,,,,,
28.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.85,62.00,100.00,77.71,77.65,"3,268,000","5,305,500",94,26,4.48,"56,441","252,643","344,324","233,429","323,718",1.62,21,14,"254,413,800",EU,"2,257,650","3,931,425","6,383,700","817,425","4,203,900",,"2,218,725","1,946,250","8,641,350","19,696,050","3,114,000","11,677,500","895,275","3,347,550","934,200","19,423,575","38,925","19,618,200","28,493,100",0,"622,800",0,"506,025","48,422,700","389,250","18,995,400","6,967,575","1,518,075",,"4,126,050","3,425,400","1,362,375","27,403,200","1,012,050","2,024,100",
27.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.56,62.00,89.77,77.35,77.31,"3,268,000","4,684,000",81,24,3.68,"57,827","212,909","359,031","204,250","350,340",1.43,22,16,"253,466,080",EU,"2,249,240","3,916,780","6,359,920","814,380","4,188,240",,"2,210,460","1,939,000","8,609,160","19,622,680","3,102,400","11,634,000","891,940","3,335,080","930,720","19,351,220","38,780","19,545,120","28,386,960",0,"620,480",0,"504,140","48,242,320","387,800","18,924,640","6,941,620","1,512,420",,"4,110,680","3,412,640","1,357,300","27,301,120","1,008,280","2,016,560",
24.10.2025,11:00,Auction 4. Period DE,T3PA,successful,78.47,62.00,85.00,77.95,78.20,"1,691,000","3,429,000",82,20,3.42,"41,817","142,875","250,710","169,100","345,347",2.03,24,10,"132,692,770",DE,,,,,,"132,692,770",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.54,62.00,85.00,78.24,78.30,"3,268,000","5,336,500",89,26,3.87,"59,961","232,022","288,904","217,867","260,109",1.63,23,15,"256,668,720",EU,"2,277,660","3,966,270","6,440,280","824,670","4,241,160",,"2,238,390","1,963,500","8,717,940","19,870,620","3,141,600","11,781,000","903,210","3,377,220","942,480","19,595,730","39,270","19,792,080","28,745,640",0,"628,320",0,"510,510","48,851,880","392,700","19,163,760","7,029,330","1,531,530",,"4,162,620","3,455,760","1,374,450","27,646,080","1,021,020","2,042,040",
21.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.94,62.00,100.00,78.88,78.66,"3,268,000","5,626,500",115,33,4.11,"48,926","200,946","250,140","192,235","239,086",1.72,28,17,"257,975,920",EU,"2,289,260","3,986,470","6,473,080","828,870","4,262,760",,"2,249,790","1,973,500","8,762,340","19,971,820","3,157,600","11,841,000","907,810","3,394,420","947,280","19,695,530","39,470","19,892,880","28,892,040",0,"631,520",0,"513,110","49,100,680","394,700","19,261,360","7,065,130","1,539,330",,"4,183,820","3,473,360","1,381,450","27,786,880","1,026,220","2,052,440",
20.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.75,77.12,85.00,78.87,78.66,"3,268,000","5,240,000",89,32,4.05,"58,876","238,182","267,824","204,250","264,196",1.60,22,16,"257,355,000",EU,"2,283,750","3,976,875","6,457,500","826,875","4,252,500",,"2,244,375","1,968,750","8,741,250","19,923,750","3,150,000","11,812,500","905,625","3,386,250","945,000","19,648,125","39,375","19,845,000","28,822,500",0,"630,000",0,"511,875","48,982,500","393,750","19,215,000","7,048,125","1,535,625",,"4,173,750","3,465,000","1,378,125","27,720,000","1,023,750","2,047,500",
17.10.2025,11:00,Auction 4. Period DE,T3PA,successful,77.99,62.00,85.00,77.64,77.89,"1,691,000","3,345,000",72,24,3.43,"46,458","159,286","182,779","120,786","185,614",1.98,21,14,"131,881,090",DE,,,,,,"131,881,090",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.82,60.00,80.00,77.36,77.56,"3,268,000","5,237,000",95,25,4.32,"55,126","238,045","277,838","204,250","230,665",1.60,22,16,"254,315,760",EU,"2,256,780","3,929,910","6,381,240","817,110","4,202,280",,"2,217,870","1,945,500","8,638,020","19,688,460","3,112,800","11,673,000","894,930","3,346,260","933,840","19,416,090","38,910","19,610,640","28,482,120",0,"622,560",0,"505,830","48,404,040","389,100","18,988,080","6,964,890","1,517,490",,"4,124,460","3,424,080","1,361,850","27,392,640","1,011,660","2,023,320",
15.10.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,76.58,62.00,80.00,76.43,76.45,"2,162,500","4,012,500",103,35,3.55,"38,956","138,362","166,254","108,125","149,146",1.86,29,20,"165,604,250",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"165,604,250",,,,,,,
14.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.91,62.00,80.00,76.61,76.81,"3,268,000","5,096,000",89,33,3.87,"57,258","221,565","240,167","163,400","197,008",1.56,23,20,"251,341,880",EU,"2,230,390","3,883,955","6,306,620","807,555","4,153,140",,"2,191,935","1,922,750","8,537,010","19,458,230","3,076,400","11,536,500","884,465","3,307,130","922,920","19,189,045","38,455","19,381,320","28,149,060",0,"615,280",0,"499,915","47,838,020","384,550","18,766,040","6,883,445","1,499,745",,"4,076,230","3,384,040","1,345,925","27,072,320","999,830","1,999,660",
13.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.66,62.00,80.88,78.17,78.50,"3,268,000","4,783,000",77,27,3.67,"62,117","227,762","367,388","217,867","383,099",1.46,21,15,"257,060,880",EU,"2,281,140","3,972,330","6,450,120","825,930","4,247,640",,"2,241,810","1,966,500","8,731,260","19,900,980","3,146,400","11,799,000","904,590","3,382,380","943,920","19,625,670","39,330","19,822,320","28,789,560",0,"629,280",0,"511,290","48,926,520","393,300","19,193,040","7,040,070","1,533,870",,"4,168,980","3,461,040","1,376,550","27,688,320","1,022,580","2,045,160",
10.10.2025,11:00,Auction 4. Period DE,T3PA,successful,79.22,62.00,90.00,78.82,79.12,"1,691,000","3,102,000",61,24,2.77,"50,852","141,000","198,540","130,077","216,066",1.83,22,13,"133,961,020",DE,,,,,,"133,961,020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,77.95,62.00,120.00,78.52,77.78,"3,268,000","5,237,500",83,27,3.95,"63,102","249,405","272,818","192,235","250,142",1.60,21,17,"254,740,600",EU,"2,260,550","3,936,475","6,391,900","818,475","4,209,300",,"2,221,575","1,948,750","8,652,450","19,721,350","3,118,000","11,692,500","896,425","3,351,850","935,400","19,448,525","38,975","19,643,400","28,529,700",0,"623,600",0,"506,675","48,484,900","389,750","19,019,800","6,976,525","1,520,025",,"4,131,350","3,429,800","1,364,125","27,438,400","1,013,350","2,026,700",
08.10.2025,11:00,Auction 4. Period CAP3 NIR,T3PA,successful,77.39,60.00,79.30,76.99,77.50,"796,500","1,312,000",49,29,3.77,"26,776","100,923","70,230","66,375","42,778",1.65,13,12,"61,641,135",XI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,641,135"
07.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,78.30,64.00,120.00,79.23,78.11,"3,268,000","4,618,000",71,22,3.38,"65,042","219,905","246,676","192,235","231,555",1.41,21,17,"255,884,400",EU,"2,270,700","3,954,150","6,420,600","822,150","4,228,200",,"2,231,550","1,957,500","8,691,300","19,809,900","3,132,000","11,745,000","900,450","3,366,900","939,600","19,535,850","39,150","19,731,600","28,657,800",0,"626,400",0,"508,950","48,702,600","391,500","19,105,200","7,007,850","1,526,850",,"4,149,900","3,445,200","1,370,250","27,561,600","1,017,900","2,035,800",
06.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,79.19,64.00,120.00,79.30,78.91,"3,268,000","5,329,500",86,22,3.74,"61,971","231,717","306,791","217,867","327,208",1.63,23,15,"258,792,920",EU,"2,296,510","3,999,095","6,493,580","831,495","4,276,260",,"2,256,915","1,979,750","8,790,090","20,035,070","3,167,600","11,878,500","910,685","3,405,170","950,280","19,757,905","39,595","19,955,880","28,983,540",0,"633,520",0,"514,735","49,256,180","395,950","19,322,360","7,087,505","1,544,205",,"4,197,070","3,484,360","1,385,825","27,874,880","1,029,470","2,058,940",
02.10.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.05,68.00,90.00,75.99,75.87,"3,268,000","5,071,000",89,26,3.87,"56,978","220,478","300,349","217,867","307,273",1.55,23,15,"248,531,400",EU,"2,205,450","3,840,525","6,236,100","798,525","4,106,700",,"2,167,425","1,901,250","8,441,550","19,240,650","3,042,000","11,407,500","874,575","3,270,150","912,600","18,974,475","38,025","19,164,600","27,834,300",0,"608,400",0,"494,325","47,303,100","380,250","18,556,200","6,806,475","1,482,975",,"4,030,650","3,346,200","1,330,875","26,769,600","988,650","1,977,300",
01.10.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,74.30,65.00,90.00,74.61,74.18,"2,162,500","3,092,000",75,25,3.75,"41,227","154,600","215,476","154,464","255,064",1.43,20,14,"160,673,750",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,673,750",,,,,,,
30.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,75.95,65.00,120.00,76.75,75.81,"3,268,500","4,711,000",91,29,4.14,"51,769","214,136","277,026","192,265","242,573",1.44,22,17,"248,242,575",EU,"2,202,550","3,835,475","6,227,900","797,475","4,101,300",,"2,164,575","1,898,750","8,430,450","19,215,350","3,038,000","11,392,500","873,425","3,265,850","911,400","18,949,525","37,975","19,139,400","27,797,700","37,975","607,600",0,"493,675","47,240,900","379,750","18,531,800","6,797,525","1,481,025",,"4,025,350","3,341,800","1,329,125","26,734,400","987,350","1,974,700",
29.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,75.20,65.00,90.00,75.19,74.91,"3,268,000","4,941,000",85,24,3.40,"58,129","197,640","229,561","204,250","213,068",1.51,25,16,"245,753,600",EU,"2,180,800","3,797,600","6,166,400","789,600","4,060,800",,"2,143,200","1,880,000","8,347,200","19,025,600","3,008,000","11,280,000","864,800","3,233,600","902,400","18,762,400","37,600","18,950,400","27,523,200",0,"601,600",0,"488,800","46,774,400","376,000","18,348,800","6,730,400","1,466,400",,"3,985,600","3,308,800","1,316,000","26,470,400","977,600","1,955,200",
26.09.2025,11:00,Auction 4. Period DE,T3PA,successful,75.17,69.00,78.00,74.77,74.74,"1,691,000","3,513,000",87,18,3.78,"40,379","152,739","179,220","130,077","161,770",2.08,23,13,"127,112,470",DE,,,,,,"127,112,470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,75.56,74.50,120.00,77.67,75.71,"3,268,000","3,521,000",75,54,3.41,"46,947","160,045","203,601","155,619","206,055",1.08,22,21,"246,930,080",EU,"2,191,240","3,815,780","6,195,920","793,380","4,080,240",,"2,153,460","1,889,000","8,387,160","19,116,680","3,022,400","11,334,000","868,940","3,249,080","906,720","18,852,220","37,780","19,041,120","27,654,960",0,"604,480",0,"491,140","46,998,320","377,800","18,436,640","6,762,620","1,473,420",,"4,004,680","3,324,640","1,322,300","26,597,120","982,280","1,964,560",
23.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,75.60,70.00,85.00,75.71,75.60,"3,268,000","3,985,500",87,43,3.48,"45,810","159,420","241,924","155,619","254,423",1.22,25,21,"247,060,800",EU,"2,192,400","3,817,800","6,199,200","793,800","4,082,400",,"2,154,600","1,890,000","8,391,600","19,126,800","3,024,000","11,340,000","869,400","3,250,800","907,200","18,862,200","37,800","19,051,200","27,669,600",0,"604,800",0,"491,400","47,023,200","378,000","18,446,400","6,766,200","1,474,200",,"4,006,800","3,326,400","1,323,000","26,611,200","982,800","1,965,600",
22.09.2025,11:01,Auction 4. Period CAP3 EU,T3PA,successful,76.80,70.00,120.00,77.55,76.73,"3,268,000","4,859,500",114,49,4.22,"42,627","179,981","230,487","130,720","192,615",1.49,27,25,"250,982,400",EU,"2,227,200","3,878,400","6,297,600","806,400","4,147,200",,"2,188,800","1,920,000","8,524,800","19,430,400","3,072,000","11,520,000","883,200","3,302,400","921,600","19,161,600","38,400","19,353,600","28,108,800",0,"614,400",0,"499,200","47,769,600","384,000","18,739,200","6,873,600","1,497,600",,"4,070,400","3,379,200","1,344,000","27,033,600","998,400","1,996,800",
19.09.2025,11:00,Auction 4. Period DE,T3PA,successful,76.57,68.00,120.00,77.30,76.43,"1,691,000","2,832,000",82,27,3.90,"34,537","134,857","165,506","93,944","155,202",1.67,21,18,"129,479,870",DE,,,,,,"129,479,870",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.09.2025,11:01,Auction 4. Period CAP3 EU,T3PA,successful,77.22,68.31,120.00,77.49,77.11,"3,268,000","5,201,500",97,33,4.04,"53,624","216,729","273,277","155,619","256,540",1.59,24,21,"252,354,960",EU,"2,239,380","3,899,610","6,332,040","810,810","4,169,880",,"2,200,770","1,930,500","8,571,420","19,536,660","3,088,800","11,583,000","888,030","3,320,460","926,640","19,266,390","38,610","19,459,440","28,262,520",0,"617,760",0,"501,930","48,030,840","386,100","18,841,680","6,911,190","1,505,790",,"4,092,660","3,397,680","1,351,350","27,181,440","1,003,860","2,007,720",
17.09.2025,11:00,Auction 4. Period CAP3 PL,T3PA,successful,77.53,64.00,85.00,77.22,77.41,"2,162,500","3,324,000",85,26,3.54,"39,106","138,500","198,973","135,156","230,244",1.54,24,16,"167,658,625",PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"167,658,625",,,,,,,
16.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.17,64.00,120.00,77.17,75.99,"3,268,000","5,478,000",108,29,3.72,"50,722","188,897","231,698","172,000","220,045",1.68,29,19,"248,923,560",EU,"2,208,930","3,846,585","6,245,940","799,785","4,113,180",,"2,170,845","1,904,250","8,454,870","19,271,010","3,046,800","11,425,500","875,955","3,275,310","914,040","19,004,415","38,085","19,194,840","27,878,220",0,"609,360",0,"495,105","47,377,740","380,850","18,585,480","6,817,215","1,485,315",,"4,037,010","3,351,480","1,332,975","26,811,840","990,210","1,980,420",
15.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,75.02,64.00,80.00,74.83,74.84,"3,268,000","5,812,000",111,30,4.44,"52,360","232,480","290,578","204,250","288,239",1.78,25,16,"245,165,360",EU,"2,175,580","3,788,510","6,151,640","787,710","4,051,080",,"2,138,070","1,875,500","8,327,220","18,980,060","3,000,800","11,253,000","862,730","3,225,860","900,240","18,717,490","37,510","18,905,040","27,457,320",0,"600,160",0,"487,630","46,662,440","375,100","18,304,880","6,714,290","1,462,890",,"3,976,060","3,300,880","1,312,850","26,407,040","975,260","1,950,520",
12.09.2025,11:00,Auction 4. Period DE,T3PA,successful,75.02,73.01,80.00,74.88,74.80,"1,691,000","3,524,000",77,20,3.21,"45,766","146,833","163,898","112,733","148,524",2.08,24,15,"126,858,820",DE,,,,,,"126,858,820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.07,74.01,87.60,76.19,76.00,"3,268,000","4,567,000",87,32,3.35,"52,494","175,654","232,692","148,545","228,606",1.40,26,22,"248,596,760",EU,"2,206,030","3,841,535","6,237,740","798,735","4,107,780",,"2,167,995","1,901,750","8,443,770","19,245,710","3,042,800","11,410,500","874,805","3,271,010","912,840","18,979,465","38,035","19,169,640","27,841,620",0,"608,560",0,"494,455","47,315,540","380,350","18,561,080","6,808,265","1,483,365",,"4,031,710","3,347,080","1,331,225","26,776,640","988,910","1,977,820",
09.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,76.40,68.00,120.00,76.75,76.21,"3,268,000","5,111,000",94,35,3.48,"54,372","189,296","213,733","172,000","172,270",1.56,27,19,"249,675,200",EU,"2,215,600","3,858,200","6,264,800","802,200","4,125,600",,"2,177,400","1,910,000","8,480,400","19,329,200","3,056,000","11,460,000","878,600","3,285,200","916,800","19,061,800","38,200","19,252,800","27,962,400",0,"611,200",0,"496,600","47,520,800","382,000","18,641,600","6,837,800","1,489,800",,"4,049,200","3,361,600","1,337,000","26,892,800","993,200","1,986,400",
08.09.2025,11:00,Auction 4. Period CAP3 EU,T3PA,successful,75.21,68.00,80.00,75.00,74.96,"3,268,000","5,514,500",90,27,3.91,"61,272","239,761","241,789","233,429","222,874",1.69,23,14,"245,786,280",EU,"2,181,090","3,798,105","6,167,220","789,705","4,061,340",,"2,143,485","1,880,250","8,348,310","19,028,130","3,008,400","11,281,500","864,915","3,234,030","902,520","18,764,895","37,605","18,952,920","27,526,860",0,"601,680",0,"488,865","46,780,620","376,050","18,351,240","6,731,295","1,466,595",,"3,986,130","3,309,240","1,316,175","26,473,920","977,730","1,955,460",
05.09.2025,11:00,Auction 4. Period DE,T3PA,successful,75.44,73.20,120.00,75.97,75.31,"1,691,000","2,964,000",74,29,3.22,"40,054","128,870","133,099","93,944","117,569",1.75,23,18,"127,569,040",DE,,,,,,"127,569,040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
