horizon,mse,rmse,mae,mape
1,8.762406726908482,2.96013626830058,2.1865036170799415,5.363835464791574
5,9.136248311142111,3.02262275369291,2.240419721269941,5.424777143635995
20,28.301255834941745,5.319892464603185,4.109300760122446,9.658030040063839
30,35.12958307392887,5.927021433564153,4.845174856119223,11.389344589261697
