name,tsm_type,target_mode,seq_len,label_len,batch_size,learning_rate,max_epochs,patience,d_model,n_heads,e_layers,d_ff,dropout,weight_decay,grad_clip,dlinear_individual,kernel_size,dlinear_channel_mixer,max_exogenous_features_model,use_residual_wrapper,residual_alpha,n_features,best_val_loss,epochs_ran,val_path_mse,test_path_mse,h1_mse,h5_mse,h20_mse,h30_mse,feature_order_name,feature_order
reslin_lr35e4_k3_fc10,dlinear,returns,20,10,64,0.0035,80,12,32,2,1,64,0.3,0.01,0.5,False,3,residual_linear,10,False,0.1,11,0.5884581655263901,30,17.332767486572266,23.549379348754883,1.2273722887039185,4.572051048278809,31.246551513671875,61.19980239868164,no_days_since,target_range_pct|target_volume|is_auction_day|uk_icap_primary_print_day|uk_icap_secondary_print_day|y_vol_20d|y_ma_5d|y_momentum_5d|y_momentum_20d
reslin_lr3e3_k3_fc9,dlinear,returns,20,10,64,0.003,80,12,32,2,1,64,0.3,0.01,0.5,False,3,residual_linear,9,False,0.1,10,0.5888437032699585,38,17.482025146484375,22.72635269165039,1.2249579429626465,4.587045192718506,29.865068435668945,59.48053741455078,no_days_since,target_range_pct|target_volume|is_auction_day|uk_icap_primary_print_day|uk_icap_secondary_print_day|y_vol_20d|y_ma_5d|y_momentum_5d|y_momentum_20d
reslin_lr3e3_k3_fc10_wd5e3,dlinear,returns,20,10,64,0.003,80,12,32,2,1,64,0.3,0.005,0.5,False,3,residual_linear,10,False,0.1,11,0.5886949151754379,36,17.486045837402344,23.178054809570312,1.2265536785125732,4.567667007446289,30.66497039794922,60.41554260253906,no_days_since,target_range_pct|target_volume|is_auction_day|uk_icap_primary_print_day|uk_icap_secondary_print_day|y_vol_20d|y_ma_5d|y_momentum_5d|y_momentum_20d
reslin_lr3e3_k3_fc10,dlinear,returns,20,10,64,0.003,80,12,32,2,1,64,0.3,0.01,0.5,False,3,residual_linear,10,False,0.1,11,0.5886791497468948,36,17.494707107543945,23.157997131347656,1.2261806726455688,4.565532684326172,30.635215759277344,60.37763977050781,no_days_since,target_range_pct|target_volume|is_auction_day|uk_icap_primary_print_day|uk_icap_secondary_print_day|y_vol_20d|y_ma_5d|y_momentum_5d|y_momentum_20d
