candidate,status,run_dir,base_mse_path,llm_mse_path,path_gain_abs,path_gain_pct,reflect_calls,apply_calls,objective,expectation,gate_selection,error,base_h1_mse,llm_h1_mse,gain_h1_pct,base_h5_mse,llm_h5_mse,gain_h5_pct,base_h20_mse,llm_h20_mse,gain_h20_pct,base_h30_mse,llm_h30_mse,gain_h30_pct
baseline_regime_specific,ok,/Users/davidwilkinson/Desktop/ETS 2/runs/20260316_101450_f2fb2f,4.202436447143555,4.174479969823514,0.027956477320040918,0.6652444997483129,36,36,Reproduce the current best live-online TSM policy using regime-specific memory only.,Expected path MSE around 4.16-4.20. This is the live benchmark to beat.,{},,0.7825747132301331,0.7825746289477006,1.0769889577663275e-05,2.399439573287964,2.47165195236778,-3.0095518921888473,4.112015247344971,4.02789744995731,2.0456586935560033,9.13173484802246,9.125792632294802,0.06507214485037324
learned_logistic_regime,ok,/Users/davidwilkinson/Desktop/ETS 2/runs/20260316_101933_320ec4,4.202436447143555,4.08601301523587,0.1164234319076849,2.7703793590220562,131,131,Replace the heuristic apply rule with a validation-fit logistic live gate while keeping regime-specific memory.,Expected path MSE around 4.12-4.18. A learned gate should reduce false positives and preserve only useful LLM calls.,"{""base_model"": ""tsm"", ""feature_columns"": [""positive_count"", ""negative_count"", ""positive_signal"", ""negative_signal"", ""net_signal"", ""positive_count_h20"", ""positive_count_h30"", ""negative_count_h20"", ""negative_count_h30"", ""positive_signal_h20"", ""positive_signal_h30"", ""negative_signal_h20"", ""negative_signal_h30"", ""positive_best_similarity"", ""negative_best_similarity"", ""positive_mean_similarity"", ""negative_mean_similarity"", ""positive_mean_helpfulness"", ""negative_mean_helpfulness"", ""support_example_count"", ""base_move_h5_pct"", ""base_move_h20_pct"", ""base_move_h30_pct"", ""profile_change_5"", ""profile_change_20"", ""profile_vol_pct"", ""profile_fc_h5"", ""profile_fc_h20"", ""profile_fc_h30""], ""gate_mode"": ""learned"", ""max_samples"": 80, ""method"": ""TSM+LLM-COT-RF-HDELTA"", ""method_template"": ""TSM+LLM-COT-RF-HDELTA"", ""metric"": ""mse_path"", ""model_type"": ""logistic"", ""n_val"": 80, ""positive_rate_all"": 0.4625, ""positive_rate_train"": 0.4625, ""refit_select_size"": 0, ""refit_train_size"": 80, ""scope"": ""recent_tail"", ""threshold"": 0.3, ""threshold_selection_fallback_used"": false, ""threshold_selection_rows_used"": 26, ""threshold_selection_select_size"": 26, ""threshold_selection_train_size"": 54}",,0.7825747132301331,0.7825746289477006,1.0769889577663275e-05,2.399439573287964,2.4585415083946605,-2.463155803740826,4.112015247344971,3.954756894237615,3.8243621107410495,9.13173484802246,8.88721326604216,2.677712242523688
learned_gbdt_regime,ok,/Users/davidwilkinson/Desktop/ETS 2/runs/20260316_103639_143185,4.202436447143555,3.729913379572601,0.4725230675709535,11.244026495442496,180,180,Use a nonlinear boosted-tree live gate with regime-specific memory and no split horizon banks.,"Expected path MSE around 3.95-4.10. If the gain is mostly from the gate, this should stay close to or beat the split-bank boosted-tree run.","{""base_model"": ""tsm"", ""feature_columns"": [""positive_count"", ""negative_count"", ""positive_signal"", ""negative_signal"", ""net_signal"", ""positive_count_h20"", ""positive_count_h30"", ""negative_count_h20"", ""negative_count_h30"", ""positive_signal_h20"", ""positive_signal_h30"", ""negative_signal_h20"", ""negative_signal_h30"", ""positive_best_similarity"", ""negative_best_similarity"", ""positive_mean_similarity"", ""negative_mean_similarity"", ""positive_mean_helpfulness"", ""negative_mean_helpfulness"", ""support_example_count"", ""base_move_h5_pct"", ""base_move_h20_pct"", ""base_move_h30_pct"", ""profile_change_5"", ""profile_change_20"", ""profile_vol_pct"", ""profile_fc_h5"", ""profile_fc_h20"", ""profile_fc_h30""], ""gate_mode"": ""learned"", ""max_samples"": 80, ""method"": ""TSM+LLM-COT-RF-HDELTA"", ""method_template"": ""TSM+LLM-COT-RF-HDELTA"", ""metric"": ""mse_path"", ""model_type"": ""hist_gbdt"", ""n_val"": 80, ""positive_rate_all"": 0.4625, ""positive_rate_train"": 0.4625, ""refit_select_size"": 0, ""refit_train_size"": 80, ""scope"": ""recent_tail"", ""threshold"": 0.3, ""threshold_selection_fallback_used"": false, ""threshold_selection_rows_used"": 26, ""threshold_selection_select_size"": 26, ""threshold_selection_train_size"": 54}",,0.7825747132301331,0.7825746289477006,1.0769889577663275e-05,2.399439573287964,2.453682626272266,-2.260655095805259,4.112015247344971,3.449006332817264,16.123697862156405,9.13173484802246,7.891961067499104,13.576541600874851
