horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
1,0.30612244897959184,0.0,0.0,1.0,35,33,30,naive_persistence,full,98
5,0.11224489795918367,0.0,0.0,1.0,48,39,11,naive_persistence,full,98
20,0.08163265306122448,0.0,0.0,1.0,73,17,8,naive_persistence,full,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,naive_persistence,full,98
1,0.3673469387755102,0.45714285714285713,0.45454545454545453,0.16666666666666666,35,33,30,seasonal_naive,full,98
5,0.11224489795918367,0.0,0.0,1.0,48,39,11,seasonal_naive,full,98
20,0.08163265306122448,0.0,0.0,1.0,73,17,8,seasonal_naive,full,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,seasonal_naive,full,98
1,0.336734693877551,0.14285714285714285,0.18181818181818182,0.7333333333333333,35,33,30,linear_ridge,full,98
5,0.40816326530612246,0.4791666666666667,0.2564102564102564,0.6363636363636364,48,39,11,linear_ridge,full,98
20,0.7244897959183674,0.7671232876712328,0.8235294117647058,0.125,73,17,8,linear_ridge,full,98
30,0.7551020408163265,0.8552631578947368,0.6,0.25,76,10,12,linear_ridge,full,98
1,0.3673469387755102,0.9142857142857143,0.0,0.13333333333333333,35,33,30,linear_lasso,full,98
5,0.4897959183673469,0.9791666666666666,0.0,0.09090909090909091,48,39,11,linear_lasso,full,98
20,0.8775510204081632,0.9452054794520548,0.7647058823529411,0.5,73,17,8,linear_lasso,full,98
30,0.7755102040816326,0.9605263157894737,0.1,0.16666666666666666,76,10,12,linear_lasso,full,98
1,0.3469387755102041,0.37142857142857144,0.36363636363636365,0.3,35,33,30,tsm,full,98
5,0.40816326530612246,0.5,0.3333333333333333,0.2727272727272727,48,39,11,tsm,full,98
20,0.6836734693877551,0.7397260273972602,0.7058823529411765,0.125,73,17,8,tsm,full,98
30,0.5612244897959183,0.6447368421052632,0.6,0.0,76,10,12,tsm,full,98
1,0.3469387755102041,0.37142857142857144,0.36363636363636365,0.3,35,33,30,TSM+LLM-COT-RF-HDELTA,llm_subset,98
5,0.4489795918367347,0.5416666666666666,0.41025641025641024,0.18181818181818182,48,39,11,TSM+LLM-COT-RF-HDELTA,llm_subset,98
20,0.673469387755102,0.7534246575342466,0.6470588235294118,0.0,73,17,8,TSM+LLM-COT-RF-HDELTA,llm_subset,98
30,0.5612244897959183,0.6447368421052632,0.6,0.0,76,10,12,TSM+LLM-COT-RF-HDELTA,llm_subset,98
1,0.30612244897959184,0.0,0.0,1.0,35,33,30,naive_persistence_llm_subset,llm_subset,98
5,0.11224489795918367,0.0,0.0,1.0,48,39,11,naive_persistence_llm_subset,llm_subset,98
20,0.08163265306122448,0.0,0.0,1.0,73,17,8,naive_persistence_llm_subset,llm_subset,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,naive_persistence_llm_subset,llm_subset,98
1,0.3673469387755102,0.45714285714285713,0.45454545454545453,0.16666666666666666,35,33,30,seasonal_naive_llm_subset,llm_subset,98
5,0.11224489795918367,0.0,0.0,1.0,48,39,11,seasonal_naive_llm_subset,llm_subset,98
20,0.08163265306122448,0.0,0.0,1.0,73,17,8,seasonal_naive_llm_subset,llm_subset,98
30,0.12244897959183673,0.0,0.0,1.0,76,10,12,seasonal_naive_llm_subset,llm_subset,98
1,0.336734693877551,0.14285714285714285,0.18181818181818182,0.7333333333333333,35,33,30,linear_ridge_llm_subset,llm_subset,98
5,0.40816326530612246,0.4791666666666667,0.2564102564102564,0.6363636363636364,48,39,11,linear_ridge_llm_subset,llm_subset,98
20,0.7244897959183674,0.7671232876712328,0.8235294117647058,0.125,73,17,8,linear_ridge_llm_subset,llm_subset,98
30,0.7551020408163265,0.8552631578947368,0.6,0.25,76,10,12,linear_ridge_llm_subset,llm_subset,98
1,0.3673469387755102,0.9142857142857143,0.0,0.13333333333333333,35,33,30,linear_lasso_llm_subset,llm_subset,98
5,0.4897959183673469,0.9791666666666666,0.0,0.09090909090909091,48,39,11,linear_lasso_llm_subset,llm_subset,98
20,0.8775510204081632,0.9452054794520548,0.7647058823529411,0.5,73,17,8,linear_lasso_llm_subset,llm_subset,98
30,0.7755102040816326,0.9605263157894737,0.1,0.16666666666666666,76,10,12,linear_lasso_llm_subset,llm_subset,98
1,0.3469387755102041,0.37142857142857144,0.36363636363636365,0.3,35,33,30,tsm_llm_subset,llm_subset,98
5,0.40816326530612246,0.5,0.3333333333333333,0.2727272727272727,48,39,11,tsm_llm_subset,llm_subset,98
20,0.6836734693877551,0.7397260273972602,0.7058823529411765,0.125,73,17,8,tsm_llm_subset,llm_subset,98
30,0.5612244897959183,0.6447368421052632,0.6,0.0,76,10,12,tsm_llm_subset,llm_subset,98
