horizon,mse,rmse,mae,mape
1,3.5879292,1.894183,1.4021428,3.326744958758354
5,12.411955,3.5230606,2.7437754,6.40956237912178
20,37.41331,6.116642,4.859388,10.7657790184021
30,31.97583,5.6547174,4.5064282,9.767913073301315
