horizon,mse,rmse,mae,mape
1,7.032539917407147,2.65189364745405,2.3087490855397044,6.033341104817584
5,15.055707409810285,3.8801684769878597,3.3923092155189782,8.85003927284878
20,36.10943957575356,6.009113044015195,4.835407003656134,13.003396825049343
30,39.7311039498215,6.303261374068309,4.715649851552256,12.669797454998811
