horizon,mse,rmse,mae,mape,model
1,0.001439289073459804,0.037937965244054794,0.03171788901090622,99.99991655349731,naive_persistence
5,0.01989723928272724,0.1410575807094574,0.12543098628520966,99.99999403953552,naive_persistence
20,0.002655832329764962,0.05153476819396019,0.04450630396604538,99.99989867210388,naive_persistence
30,0.006464608479291201,0.08040279150009155,0.06976456195116043,99.99997615814209,naive_persistence
1,0.007550347275935108,0.0868927343103847,0.07161807399951267,721.908031785846,seasonal_naive
5,0.019897238540728397,0.14105757172420202,0.12543098721653217,99.99998952960559,seasonal_naive
20,0.0026558323194896564,0.05153476806477018,0.04450630489736819,99.99989848115767,seasonal_naive
30,0.006464608362902932,0.08040278827816191,0.06976456195116074,99.99997717946316,seasonal_naive
1,0.0010842877018761646,0.03292852413753408,0.0278968458161812,75.39949055858955,linear_ridge
5,0.01210341950851672,0.11001554212254158,0.10071708146344052,84.0350882854825,linear_ridge
20,0.001909552747870002,0.04369842958127903,0.04232518561466671,537.9965155768602,linear_ridge
30,0.0015390653709883998,0.039230923657089696,0.033264340441358106,50.35416704454136,linear_ridge
1,0.0014602447413314748,0.03821314880157712,0.034127192373533635,122.84152966971449,linear_lasso
5,0.01868929161787905,0.13670878398215328,0.12461887071619543,102.5199940674427,linear_lasso
20,0.00030640126560211467,0.017504321340803666,0.017337652608736473,183.70619919764297,linear_lasso
30,0.001629439942660318,0.040366321886695575,0.03718194736432644,104.396118163949,linear_lasso
1,0.0017056887731627206,0.04129998514724576,0.03423313795781924,232.50959204013077,DP
5,0.004286790525775309,0.0654735864740531,0.05153720656953514,43.772153956114515,DP
20,0.11530476584540547,0.3395655545625991,0.330882326177104,3038.604120144244,DP
30,0.21193891823435454,0.4603682419915111,0.45020820919497295,1037.2508532011386,DP
1,0.0014014831494164085,0.03743638803913124,0.029348884724037006,89.2952069196526,CoT
5,0.014796822784278537,0.12164219162888565,0.08546743397041567,54.807511123674956,CoT
20,0.04489169082004135,0.21187659337463718,0.1827294165765766,352.8881461311648,CoT
30,0.07312649621961927,0.27041911215670256,0.22526393214990492,285.0754463908011,CoT
1,0.0014014831494164085,0.03743638803913124,0.029348884724037006,89.2952069196526,CoT-RF
5,0.012776260188115923,0.11303212016111139,0.0887560338421867,61.42704512966773,CoT-RF
20,0.01797429321240091,0.13406824087904232,0.12291700341759283,984.7899453146797,CoT-RF
30,0.03093453582613343,0.17588216460498043,0.15675149898395047,387.4078978725961,CoT-RF
1,0.001439289073459804,0.037937965244054794,0.03171788901090622,99.99991655349731,naive_persistence_llm_subset
5,0.01989723928272724,0.1410575807094574,0.12543098628520966,99.99999403953552,naive_persistence_llm_subset
20,0.002655832329764962,0.05153476819396019,0.04450630396604538,99.99989867210388,naive_persistence_llm_subset
30,0.006464608479291201,0.08040279150009155,0.06976456195116043,99.99997615814209,naive_persistence_llm_subset
1,0.007550347275935108,0.0868927343103847,0.07161807399951267,721.908031785846,seasonal_naive_llm_subset
5,0.019897238540728397,0.14105757172420202,0.12543098721653217,99.99998952960559,seasonal_naive_llm_subset
20,0.0026558323194896564,0.05153476806477018,0.04450630489736819,99.99989848115767,seasonal_naive_llm_subset
30,0.006464608362902932,0.08040278827816191,0.06976456195116074,99.99997717946316,seasonal_naive_llm_subset
1,0.0010842877018761646,0.03292852413753408,0.0278968458161812,75.39949055858955,linear_ridge_llm_subset
5,0.01210341950851672,0.11001554212254158,0.10071708146344052,84.0350882854825,linear_ridge_llm_subset
20,0.001909552747870002,0.04369842958127903,0.04232518561466671,537.9965155768602,linear_ridge_llm_subset
30,0.0015390653709883998,0.039230923657089696,0.033264340441358106,50.35416704454136,linear_ridge_llm_subset
1,0.0014602447413314748,0.03821314880157712,0.034127192373533635,122.84152966971449,linear_lasso_llm_subset
5,0.01868929161787905,0.13670878398215328,0.12461887071619543,102.5199940674427,linear_lasso_llm_subset
20,0.00030640126560211467,0.017504321340803666,0.017337652608736473,183.70619919764297,linear_lasso_llm_subset
30,0.001629439942660318,0.040366321886695575,0.03718194736432644,104.396118163949,linear_lasso_llm_subset
