model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,4,30.383853912353516,5.512155055999756,4.501333713531494,8.670581132173538
seasonal_naive,full,4,28.3287909730323,5.322479776667292,4.568666712443034,9.011900422431719
linear_ridge,full,4,18.909238220203285,4.348475390318231,3.480287520090739,6.727209553874322
linear_lasso,full,4,21.532583831539643,4.640321522431354,3.671697394053141,7.012530197127773
DP,llm_subset,4,218.6173234826955,14.78571349251349,11.044499588012695,24.092020923855795
CoT,llm_subset,4,81.85589446022438,9.047424741893373,6.921916567484539,14.612490924869897
CoT-RF,llm_subset,4,36.5761991845998,6.0478259882870145,5.19858341217041,10.699664072658209
naive_persistence_llm_subset,llm_subset,4,30.383853912353516,5.512155055999756,4.501333713531494,8.670581132173538
seasonal_naive_llm_subset,llm_subset,4,28.3287909730323,5.322479776667292,4.568666712443034,9.011900422431719
linear_ridge_llm_subset,llm_subset,4,18.909238220203285,4.348475390318231,3.480287520090739,6.727209553874322
linear_lasso_llm_subset,llm_subset,4,21.532583831539643,4.640321522431354,3.671697394053141,7.012530197127773
