model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,359,19.97409439086914,4.469238758087158,3.352180242538452,4.669917583465576
seasonal_naive,full,359,22.403142064354455,4.733195755972328,3.611342659811234,5.027267734142272
linear_ridge,full,359,20.207190944263786,4.495240921715296,3.3140707722613407,4.683524744491761
linear_lasso,full,359,22.408314262345296,4.733742099264101,3.826765079197224,5.266945211743199
tsm,full,359,14.515774726867676,3.809957265853882,2.6489908695220947,3.6982369422912598
TSM+LLM-COT-SENT-RF,llm_subset,100,19.735441328672756,4.442458928191994,3.259686620992025,4.479970132271894
TSM+LLM-COT-SENT-RF_blend_ramp_bestval_path,llm_subset,100,17.803472061852467,4.219416080674252,2.9705967248443077,4.115255401742416
TSM+LLM-COT-SENT-RF_blend_ramp_bestval_h1,llm_subset,100,17.65158641468159,4.20137910865963,2.937400989532471,4.076020181592636
TSM+LLM-COT-SENT-RF_blend_ramp_bestval_h5,llm_subset,100,18.389244632311254,4.2882682556378455,3.0535414347685896,4.215740886979379
TSM+LLM-COT-SENT-RF_blend_ramp_bestval_h20,llm_subset,100,18.04935813439569,4.248453616834682,3.0098431065640505,4.162441075348091
TSM+LLM-COT-SENT-RF_blend_ramp_bestval_h30,llm_subset,100,17.803472061852467,4.219416080674252,2.9705967248443077,4.115255401742416
naive_persistence_llm_subset,llm_subset,100,23.757183074951172,4.874134063720703,3.628890037536621,5.034846305847168
seasonal_naive_llm_subset,llm_subset,100,26.30264322428448,5.128610262467259,3.912010139465332,5.4247718714012985
linear_ridge_llm_subset,llm_subset,100,24.208921789017655,4.920256272697354,3.6647137514750163,5.15629112272949
linear_lasso_llm_subset,llm_subset,100,25.311916943160316,5.031095004386254,4.034738157908122,5.527128736030346
tsm_llm_subset,llm_subset,100,17.651586532592773,4.201379299163818,2.9374008178710938,4.076020240783691
