name,val_path_mse,test_path_mse,best_val_loss,epochs_ran
af_s60_l15_m32_ff64_do030_lr1e3_wd1e2,39.787757873535156,21.19025230407715,0.5753112564484278,17
af_s60_l15_m64_ff128_do030_lr1e3_wd1e2,40.79282760620117,21.41716766357422,0.5755112250645955,25
af_s120_l30_m64_ff128_do020_lr3e4_wd1e3,40.83694839477539,21.458040237426758,0.5558656472712755,39
af_s90_l30_m64_ff128_do030_lr5e4_wd1e2,40.935062408447266,21.3172550201416,0.5737688859303792,20
af_s60_l15_m128_ff256_do020_lr5e4_wd1e3,40.960296630859375,21.597782135009766,0.5757050752639771,17
