horizon,mse,rmse,mae,mape
1,2.6248545022959164,1.6201402724134464,1.2183157647406304,3.026580148223942
5,8.519802253170363,2.918870030194966,2.3655288936374905,5.900713728689284
20,23.95955634605005,4.894849981975959,4.088019671140017,10.393628290358878
30,28.456380657187804,5.33445223590837,4.735680640160621,11.503039418198732
