horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
1,0.3958333333333333,0.0,0.0,1.0,52,35,57,naive_persistence,full,144
5,0.2361111111111111,0.0,0.0,1.0,70,40,34,naive_persistence,full,144
20,0.11805555555555555,0.0,0.0,1.0,90,37,17,naive_persistence,full,144
30,0.0763888888888889,0.0,0.0,1.0,100,33,11,naive_persistence,full,144
1,0.375,0.36538461538461536,0.6285714285714286,0.22807017543859648,52,35,57,seasonal_naive,full,144
5,0.2361111111111111,0.0,0.0,1.0,70,40,34,seasonal_naive,full,144
20,0.11805555555555555,0.0,0.0,1.0,90,37,17,seasonal_naive,full,144
30,0.0763888888888889,0.0,0.0,1.0,100,33,11,seasonal_naive,full,144
1,0.4444444444444444,0.057692307692307696,0.14285714285714285,0.9824561403508771,52,35,57,linear_ridge,full,144
5,0.3194444444444444,0.07142857142857142,0.325,0.8235294117647058,70,40,34,linear_ridge,full,144
20,0.7291666666666666,0.9333333333333333,0.5135135135135135,0.11764705882352941,90,37,17,linear_ridge,full,144
30,0.8541666666666666,0.93,0.8787878787878788,0.09090909090909091,100,33,11,linear_ridge,full,144
1,0.4513888888888889,0.38461538461538464,0.11428571428571428,0.7192982456140351,52,35,57,linear_lasso,full,144
5,0.375,0.35714285714285715,0.15,0.6764705882352942,70,40,34,linear_lasso,full,144
20,0.625,0.6444444444444445,0.6216216216216216,0.5294117647058824,90,37,17,linear_lasso,full,144
30,0.4652777777777778,0.27,0.9696969696969697,0.7272727272727273,100,33,11,linear_lasso,full,144
1,0.4236111111111111,0.09615384615384616,0.14285714285714285,0.8947368421052632,52,35,57,tsm,full,144
5,0.2708333333333333,0.12857142857142856,0.45,0.35294117647058826,70,40,34,tsm,full,144
20,0.2708333333333333,0.06666666666666667,0.8648648648648649,0.058823529411764705,90,37,17,tsm,full,144
30,0.2222222222222222,0.03,0.8484848484848485,0.09090909090909091,100,33,11,tsm,full,144
