horizon,mse,rmse,mae,mape
1,2.0134237,1.4189516,1.0854,3.03993821144104
5,6.476353,2.544868,1.8424,5.113005638122559
20,24.789988,4.9789543,3.5579998,8.998695015907288
30,37.38716,6.1145043,4.5591,11.048424988985062
