model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,144,32.011234283447266,5.657846927642822,3.5690207481384277,6.431763619184494
seasonal_naive,full,144,34.19218747489146,5.847408611931567,3.7917337355790317,6.816424761474852
linear_ridge,full,144,22.419955242336467,4.734971514416583,2.7844545549816555,5.035705781848396
linear_lasso,full,144,24.320129333238288,4.931544315246319,2.923677908932721,5.232826580295162
tsm,full,144,22.72635269165039,4.767216682434082,2.989936113357544,5.373760685324669
TSM+LLM-COT-RF-HDELTA,llm_subset,1,1.8077012970445814,1.3445078270670578,1.0763964600287543,2.2352463399341103
naive_persistence_llm_subset,llm_subset,1,4.652902126312256,2.1570587158203125,1.8146659135818481,3.652935102581978
seasonal_naive_llm_subset,llm_subset,1,5.437751175644128,2.331898620361556,1.9093329111735027,3.8794257634479816
linear_ridge_llm_subset,llm_subset,1,1.290964178564415,1.1362060458228582,0.9599863688151041,1.9940850105770698
linear_lasso_llm_subset,llm_subset,1,1.9629614433200913,1.401057259115448,1.1829936981201172,2.4710019110494175
tsm_llm_subset,llm_subset,1,1.560006856918335,1.2490023374557495,1.0262621641159058,2.128414250910282
