seendate,sent_score
2018-09-24,0.8204139383917964
2018-09-25,0.668210723960357
2018-09-26,0.7336471736542484
2018-09-28,0.5489134288121608
2018-10-01,0.40451710941033503
2018-10-02,0.8492466116022147
2018-10-04,0.5147302974684427
2018-10-10,0.32184037964259893
2018-10-11,0.8153189821806861
2018-10-12,0.880858134881051
2018-10-13,0.7608390766012707
2018-10-14,0.5823105873025434
2018-10-15,0.6418367331614848
2018-10-16,0.8204139383917964
2018-10-17,0.13917415281710746
2018-10-18,0.09648413216583787
2018-10-19,0.8354040836519565
2018-10-20,0.5489134288121608
2018-10-21,-0.0476448086037956
2018-10-23,0.40451710941033503
2018-10-24,0.8204139383917964
2018-10-25,0.668210723960357
2018-10-26,0.078298588599141
2018-10-27,-0.1420750379985769
2018-10-28,0.14203089723904722
2018-10-29,0.5720333791941524
2018-10-30,0.8204139383917964
2018-10-31,0.880858134881051
2018-11-01,0.7981679430015246
2018-11-02,0.7024100914713672
2018-11-03,0.5270137603420303
2018-11-04,0.078298588599141
2018-11-05,0.6138515493575402
2018-11-06,0.4788283846264695
2018-11-07,0.6138515493575402
2018-11-08,0.668210723960357
2018-11-09,0.078298588599141
2018-11-10,0.14203089723904722
2018-11-11,0.078298588599141
2018-11-12,-0.1420750379985769
2018-11-13,0.6138515493575402
2018-11-14,-0.05057460908593356
2018-11-15,0.26555425359456436
2018-11-16,0.9005167787163512
2018-11-19,0.7608390766012707
2018-11-20,0.7987002576387713
2018-11-22,0.4788283846264695
2018-11-23,-0.1420750379985769
2018-11-24,0.14203089723904722
2018-11-25,0.078298588599141
2018-11-26,0.6138515493575402
2018-11-27,0.880858134881051
2018-11-28,0.880858134881051
2018-11-29,0.880858134881051
2018-11-30,0.7400200174459214
2018-12-01,-0.09652876241651624
2018-12-02,-0.3066683468727889
2018-12-03,0.6426994308100935
2018-12-04,0.7981679430015246
2018-12-06,0.013919796955562638
2018-12-07,-0.07834336207758315
2018-12-10,0.5720333791941524
2018-12-11,0.7024100914713672
2018-12-12,0.8492466116022147
2018-12-13,0.5489134288121608
2018-12-15,-0.1420750379985769
2018-12-16,0.40451710941033503
2018-12-17,0.8204139383917964
2018-12-18,0.668210723960357
2018-12-19,0.7336471736542484
2018-12-20,0.880858134881051
2018-12-22,0.880858134881051
2018-12-23,0.4788283846264695
2018-12-24,0.14203089723904722
2018-12-25,0.34917122600958467
2018-12-26,0.34917122600958467
2018-12-27,0.7336471736542484
2018-12-28,0.668210723960357
2018-12-29,-0.20465017309374373
2018-12-30,-0.07834336207758315
2019-01-01,0.17209131310879106
2019-01-02,0.6426994308100935
2019-01-03,0.880858134881051
2019-01-04,0.9005167787163512
2019-01-07,-0.23671986318615745
2019-01-08,-0.8302461585156458
2019-01-09,-0.6418632237454384
2019-01-11,-0.6327111774911919
2019-01-14,-0.36264996054859117
2019-01-16,0.6138515493575402
2019-01-17,0.4788283846264695
2019-01-18,0.32184037964259893
2019-01-19,0.18698407951995055
2019-01-21,0.14203089723904722
2019-01-22,0.5720333791941524
2019-01-23,0.7024100914713672
2019-01-24,0.7024100914713672
2019-01-25,0.8204139383917964
2019-01-26,0.880858134881051
2019-01-27,0.880858134881051
2019-01-28,0.668210723960357
2019-01-29,0.5044078798857025
2019-01-30,0.27713123522000976
2019-01-31,0.40451710941033503
2019-02-02,-0.432362154716138
2019-02-03,-0.6120461971894943
2019-02-04,0.6138515493575402
2019-02-05,0.668210723960357
2019-02-06,-0.5943078755090099
2019-02-08,-0.8302461585156458
2019-02-11,-0.4033259469661646
2019-02-12,0.14203089723904722
2019-02-13,0.34917122600958467
2019-02-15,0.078298588599141
2019-02-18,-0.404554786858946
2019-02-20,0.4570505005928739
2019-02-21,0.8911047755666633
2019-02-22,0.23116757995435236
2019-02-23,0.5291316609697713
2019-02-25,0.880858134881051
2019-02-26,0.7981679430015246
2019-02-27,0.8204139383917964
2019-02-28,0.7981679430015246
2019-03-01,0.8492466116022147
2019-03-03,0.9005167787163512
2019-03-04,0.880858134881051
2019-03-05,0.668210723960357
2019-03-06,0.7746861308390042
2019-03-07,0.7608390766012707
2019-03-08,0.27713123522000976
2019-03-09,-0.0476448086037956
2019-03-10,-0.0950737970464903
2019-03-11,0.6698330853380087
2019-03-12,0.23116757995435236
2019-03-14,-0.2628642890593357
2019-03-15,-0.0476448086037956
2019-03-17,-0.0476448086037956
2019-03-18,0.6698330853380087
2019-03-19,0.5147302974684427
2019-03-20,0.40451710941033503
2019-03-21,0.37593997798078005
2019-03-22,0.40451710941033503
2019-03-23,0.5270137603420303
2019-03-24,0.5720333791941524
2019-03-25,0.7024100914713672
2019-03-26,0.8204139383917964
2019-03-27,0.7981679430015246
2019-03-28,0.2912770160326823
2019-03-29,0.6426994308100935
2019-03-31,0.5489134288121608
2019-04-01,0.6138515493575402
2019-04-02,0.880858134881051
2019-04-03,0.7981679430015246
2019-04-04,-0.08123916605197233
2019-04-06,-0.36264996054859117
2019-04-08,0.6698330853380087
2019-04-09,0.7608390766012707
2019-04-10,0.6418367331614848
2019-04-11,0.7024100914713672
2019-04-12,0.7024100914713672
2019-04-13,0.8204139383917964
2019-04-14,0.8911047755666633
2019-04-15,0.7608390766012707
2019-04-16,0.18698407951995055
2019-04-18,-0.0476448086037956
2019-04-20,-0.0476448086037956
2019-04-21,0.32184037964259893
2019-04-22,0.44243188598206173
2019-04-23,0.7336471736542484
2019-04-24,0.7981679430015246
2019-04-25,0.2912770160326823
2019-04-26,0.6138515493575402
2019-04-27,0.668210723960357
2019-04-28,0.078298588599141
2019-04-29,0.6138515493575402
2019-04-30,0.23116757995435236
2019-05-01,0.06442660329350333
2019-05-02,0.6418367331614848
2019-05-03,0.8204139383917964
2019-05-04,0.4788283846264695
2019-05-05,0.6138515493575402
2019-05-06,0.668210723960357
2019-05-07,0.7336471736542484
2019-05-08,0.668210723960357
2019-05-09,0.078298588599141
2019-05-10,0.40451710941033503
2019-05-13,0.37593997798078005
2019-05-14,0.14203089723904722
2019-05-15,0.5720333791941524
2019-05-16,0.6508100222362115
2019-05-17,0.44243188598206173
2019-05-21,0.7336471736542484
2019-05-22,0.880858134881051
2019-05-23,0.880858134881051
2019-05-24,0.880858134881051
2019-05-25,0.7981679430015246
2019-05-26,0.5270137603420303
2019-05-27,0.34917122600958467
2019-05-28,0.078298588599141
2019-05-29,0.6138515493575402
2019-05-30,0.4788283846264695
2019-05-31,0.40451710941033503
2019-06-01,0.8204139383917964
2019-06-02,0.7981679430015246
2019-06-03,0.8204139383917964
2019-06-04,0.7981679430015246
2019-06-05,0.5270137603420303
2019-06-06,0.7336471736542484
2019-06-07,0.7608390766012707
2019-06-10,0.18698407951995055
2019-06-11,0.40451710941033503
2019-06-12,0.6508100222362115
2019-06-13,0.6418367331614848
2019-06-14,0.8492466116022147
2019-06-18,0.668210723960357
2019-06-19,0.34917122600958467
2019-06-20,-0.20465017309374373
2019-06-21,-0.2628642890593357
2019-06-22,-0.0476448086037956
2019-06-24,-0.0950737970464903
2019-06-25,0.14203089723904722
2019-06-26,0.7549046822653528
2019-06-27,0.7981679430015246
2019-06-28,0.013919796955562638
2019-07-01,-0.7336679752547082
2019-07-02,-0.013964838020349767
2019-07-03,0.8492466116022147
2019-07-04,0.8911047755666633
2019-07-08,0.5489134288121608
2019-07-09,0.32184037964259893
2019-07-10,0.5823105873025434
2019-07-11,0.18698407951995055
2019-07-12,0.40451710941033503
2019-07-13,0.5270137603420303
2019-07-14,0.7746861308390042
2019-07-15,0.880858134881051
2019-07-16,0.880858134881051
2019-07-17,0.4788283846264695
2019-07-20,0.40451710941033503
2019-07-21,0.2912770160326823
2019-07-22,0.40451710941033503
2019-07-23,0.7024100914713672
2019-07-24,0.7024100914713672
2019-07-25,0.6508100222362115
2019-07-26,0.7987002576387713
2019-07-28,0.5489134288121608
2019-07-29,0.6698330853380087
2019-07-30,0.7608390766012707
2019-07-31,0.5823105873025434
2019-08-01,0.7987002576387713
2019-08-03,0.9005167787163512
2019-08-05,0.9005167787163512
2019-08-06,0.9005167787163512
2019-08-07,0.7608390766012707
2019-08-08,0.23255707881059864
2019-08-12,0.6138515493575402
2019-08-13,0.9005167787163512
2019-08-14,0.5147302974684427
2019-08-19,0.40451710941033503
2019-08-20,0.7024100914713672
2019-08-21,0.5270137603420303
2019-08-22,0.078298588599141
2019-08-23,0.14203089723904722
2019-08-29,0.7746861308390042
2019-09-02,0.880858134881051
2019-09-03,0.5489134288121608
2019-09-04,0.6426994308100935
2019-09-05,0.5489134288121608
2019-09-06,0.40451710941033503
2019-09-08,0.8492466116022147
2019-09-09,0.9005167787163512
2019-09-10,0.8911047755666633
2019-09-13,0.880858134881051
2019-09-14,0.880858134881051
2019-09-15,0.9005167787163512
2019-09-16,0.7608390766012707
2019-09-18,0.44243188598206173
2019-09-19,0.5720333791941524
2019-09-20,0.5270137603420303
2019-09-21,-0.5943078755090099
2019-09-22,0.14490732966776063
2019-09-23,0.23116757995435236
2019-09-24,0.20460700963670825
2019-09-25,0.013919796955562638
2019-09-26,-0.3066683468727889
2019-09-27,-0.1420750379985769
2019-09-30,-0.48110603735526014
2019-10-01,0.36515883851417685
2019-10-02,0.880858134881051
2019-10-03,0.668210723960357
2019-10-04,-0.6525126792519996
2019-10-05,0.14490732966776063
2019-10-06,0.5489134288121608
2019-10-07,-0.404554786858946
2019-10-08,0.11172845100575439
2019-10-09,0.7807666826223069
2019-10-10,0.668210723960357
2019-10-11,0.17209131310879106
2019-10-12,0.6698330853380087
2019-10-14,0.668210723960357
2019-10-15,0.5720333791941524
2019-10-16,0.5270137603420303
2019-10-17,0.5044078798857025
2019-10-18,0.7807666826223069
2019-10-19,0.7981679430015246
2019-10-20,0.5270137603420303
2019-10-21,0.7336471736542484
2019-10-22,0.668210723960357
2019-10-23,0.34917122600958467
2019-10-24,0.7336471736542484
2019-10-25,0.7981679430015246
2019-10-26,0.8204139383917964
2019-10-27,0.7400200174459214
2019-10-28,0.6418367331614848
2019-10-29,0.7024100914713672
2019-10-30,0.013919796955562638
2019-10-31,-0.07834336207758315
2019-11-01,0.5720333791941524
2019-11-02,0.5270137603420303
2019-11-03,0.078298588599141
2019-11-04,0.40451710941033503
2019-11-05,0.5270137603420303
2019-11-06,0.5720333791941524
2019-11-07,0.5270137603420303
2019-11-08,0.34917122600958467
2019-11-09,0.5720333791941524
2019-11-10,0.5270137603420303
2019-11-11,0.5720333791941524
2019-11-12,0.2912770160326823
2019-11-13,0.40451710941033503
2019-11-14,0.7024100914713672
2019-11-15,0.8204139383917964
2019-11-16,0.5489134288121608
2019-11-17,0.40451710941033503
2019-11-18,0.7024100914713672
2019-11-19,0.7024100914713672
2019-11-20,0.5270137603420303
2019-11-21,0.12547530889452765
2019-11-22,0.6138515493575402
2019-11-25,0.4788283846264695
2019-11-26,0.14203089723904722
2019-11-27,0.078298588599141
2019-11-28,0.14203089723904722
2019-11-29,0.34917122600958467
2019-12-01,0.34917122600958467
2019-12-02,0.5720333791941524
2019-12-03,0.5270137603420303
2019-12-04,0.078298588599141
2019-12-05,0.40451710941033503
2019-12-06,0.5270137603420303
2019-12-07,0.12547530889452765
2019-12-09,0.40451710941033503
2019-12-10,0.7024100914713672
2019-12-11,0.8204139383917964
2019-12-12,0.880858134881051
2019-12-13,0.7981679430015246
2019-12-14,0.8492466116022147
2019-12-15,0.23116757995435236
2019-12-17,0.4570505005928739
2019-12-18,0.7981679430015246
2019-12-19,0.5270137603420303
2019-12-20,-0.20465017309374373
2019-12-21,-0.7336679752547082
2019-12-22,-0.2913182431831103
2019-12-23,0.12547530889452765
2019-12-24,0.6698330853380087
2019-12-27,-0.23671986318615745
2019-12-30,-0.6120461971894943
2020-01-01,-0.0476448086037956
2020-01-02,0.6698330853380087
2020-01-03,0.880858134881051
2020-01-06,0.8911047755666633
2020-01-07,0.8911047755666633
2020-01-08,0.5147302974684427
2020-01-09,0.6698330853380087
2020-01-10,-0.23671986318615745
2020-01-14,-0.6682356580352039
2020-01-15,-0.1420750379985769
2020-01-16,0.6138515493575402
2020-01-17,0.668210723960357
2020-01-18,0.078298588599141
2020-01-19,-0.613879623011921
2020-01-20,-0.2913182431831103
2020-01-21,0.7336471736542484
2020-01-22,0.880858134881051
2020-01-23,0.23116757995435236
2020-01-24,0.20460700963670825
2020-01-25,0.5270137603420303
2020-01-26,0.7336471736542484
2020-01-27,0.880858134881051
2020-01-28,0.880858134881051
2020-01-29,0.7400200174459214
2020-01-30,0.7807666826223069
2020-01-31,0.7981679430015246
2020-02-01,0.2912770160326823
2020-02-02,0.40451710941033503
2020-02-03,0.013919796955562638
2020-02-04,-0.07834336207758315
2020-02-05,0.5720333791941524
2020-02-06,0.8204139383917964
2020-02-07,0.880858134881051
