horizon,mse,rmse,mae,mape
1,1.4165944481448047,1.190207733189801,0.9649058049268061,1.4431791034488262
5,6.404743564126253,2.530759483658266,2.16672957769715,3.2677514916941304
20,17.048495952045144,4.128982435424634,3.374044965989519,5.098556460304797
30,20.2044291732319,4.494933722896468,3.8411895072106086,5.798980801903472
