model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,101,13.856849670410156,3.7224788665771484,2.9794983863830566,4.4716522097587585
seasonal_naive,full,101,15.299744913819707,3.9114888359574422,3.1831881406677045,4.778988342555463
linear_ridge,full,101,13.401385357514462,3.6607902640706502,2.9620513324296907,4.4707678373251145
linear_lasso,full,101,13.971319591269518,3.737822841076008,3.1748032144980853,4.720453279836607
tsm,full,101,15.064852714538574,3.8813467025756836,3.019737482070923,4.585479572415352
TSM+LLM-COT-RF-HDELTA,llm_subset,101,15.209879241693331,3.8999845181350823,3.0219542916833397,4.59148570831268
naive_persistence_llm_subset,llm_subset,101,13.856849670410156,3.7224788665771484,2.9794983863830566,4.4716522097587585
seasonal_naive_llm_subset,llm_subset,101,15.299744913819707,3.9114888359574422,3.1831881406677045,4.778988342555463
linear_ridge_llm_subset,llm_subset,101,13.401385357514462,3.6607902640706502,2.9620513324296907,4.4707678373251145
linear_lasso_llm_subset,llm_subset,101,13.971319591269518,3.737822841076008,3.1748032144980853,4.720453279836607
tsm_llm_subset,llm_subset,101,15.064852714538574,3.8813467025756836,3.019737482070923,4.585479572415352
