horizon,mse,rmse,mae,mape
1,4.061651235701641,2.015353873567032,1.6778027373965423,2.482149370224663
5,8.055736242113738,2.8382628916493515,2.366194016862624,3.5086034203302896
20,17.14545418055412,4.140706966274493,3.6359089388705716,5.406206532440385
30,20.18993569319704,4.493321231917104,3.948358176958443,5.899012366426238
