horizon,mse,rmse,mae,mape
1,0.7728632,0.87912637,0.71485436,0.9471477940678596
5,2.680595,1.6372522,1.3133988,1.7341472208499908
20,8.727398,2.954217,2.4787376,3.162478283047676
30,19.501602,4.416062,3.9497094,4.92960587143898
