candidate,endpoint,base_model,phase,run_dir,result_name,base_mse_path,llm_mse_path,path_gain_abs,path_gain_pct,reflect_calls,apply_calls,approx_llm_applied_samples,prev_best_llm_mse_path,vs_prev_best_abs,vs_prev_best_pct,gate_selection,base_h1_mse,llm_h1_mse,gain_h1_abs,gain_h1_pct,base_h5_mse,llm_h5_mse,gain_h5_abs,gain_h5_pct,base_h20_mse,llm_h20_mse,gain_h20_abs,gain_h20_pct,base_h30_mse,llm_h30_mse,gain_h30_abs,gain_h30_pct,objective,expectation
4b_tsm_baseline,4b,tsm,single_policy,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_200851_9eb5f8,TSM+LLM-COT-RF-HDELTA,4.202436447143555,4.243783133933867,-0.041346686790312503,-0.9838741718132664,35,35,35,26.70953993779,22.465756803856134,84.11135817457661,,0.7825747132301331,0.7825746289477006,8.428243247760037e-08,1.0769889577663275e-05,2.399439573287964,2.4865346981995935,-0.08709512491162963,-3.6298111392854437,4.112015247344971,4.128375233006993,-0.01635998566202268,-0.397858098230203,9.13173484802246,9.212995132734395,-0.08126028471193614,-0.8898668879937269,Reproduce the current live-online TSM baseline under the refactored runner.,Expected path MSE near 26.65-26.80. This should reproduce the current live-online 4B TSM baseline.
4b_tsm_learned_gate,4b,tsm,single_policy,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_201325_7303d5,TSM+LLM-COT-RF-HDELTA,4.202436447143555,4.243783133933867,-0.041346686790312503,-0.9838741718132664,115,115,115,26.70953993779,22.465756803856134,84.11135817457661,"{""base_model"": ""tsm"", ""max_samples"": 80, ""method"": ""TSM+LLM-COT-RF-HDELTA"", ""method_template"": ""TSM+LLM-COT-RF-HDELTA"", ""metric"": ""mse_path"", ""n_val"": 80, ""scope"": ""recent_tail"", ""selected_candidate"": ""p1_ps0.008_ns0.000_neg0.030_h200.10"", ""selected_gate_cfg"": {""max_negative_signal"": 0.03, ""min_abs_base_h20_pct"": 0.1, ""min_net_signal"": 0.0, ""min_positive_examples"": 1, ""min_positive_signal"": 0.008}}",0.7825747132301331,0.7825746289477006,8.428243247760037e-08,1.0769889577663275e-05,2.399439573287964,2.4865346981995935,-0.08709512491162963,-3.6298111392854437,4.112015247344971,4.128375233006993,-0.01635998566202268,-0.397858098230203,9.13173484802246,9.212995132734395,-0.08126028471193614,-0.8898668879937269,Convert offline helpfulness into validation-fit threshold rules for live gating.,Expected path MSE 26.45-26.68. Offline-tuned thresholds should reduce false positives and modestly lift live TSM performance.
4b_tsm_horizon_specific,4b,tsm,single_policy,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_202823_8ff417,TSM+LLM-COT-RF-HDELTA,4.202436447143555,4.210744385328995,-0.008307938185440733,-0.19769336883339989,26,26,26,26.70953993779,22.498795552461004,84.23505460919068,,0.7825747132301331,0.7825746289477006,8.428243247760037e-08,1.0769889577663275e-05,2.399439573287964,2.469379995322502,-0.06994042203453832,-2.914864904836866,4.112015247344971,4.139878353289632,-0.027863105944661015,-0.6776022039959981,9.13173484802246,9.045819228796368,0.08591561922609081,0.9408466261446086,Admit h20 memories earlier than h30 to make online adaptation faster and more target-aligned.,Expected path MSE 26.50-26.70. Earlier h20 memory availability should help long horizons without materially changing h1/h5.
4b_tsm_regime_specific,4b,tsm,single_policy,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_203148_270575,TSM+LLM-COT-RF-HDELTA,4.202436447143555,4.174479969823514,0.027956477320040918,0.6652444997483129,36,36,36,26.70953993779,22.53505996796649,84.37082787817978,,0.7825747132301331,0.7825746289477006,8.428243247760037e-08,1.0769889577663275e-05,2.399439573287964,2.47165195236778,-0.07221237907981592,-3.0095518921888473,4.112015247344971,4.02789744995731,0.08411779738766079,2.0456586935560033,9.13173484802246,9.125792632294802,0.005942215727657185,0.06507214485037324,Only retrieve online memories from matching regime buckets.,Expected path MSE 26.50-26.72. Regime filtering should cut contradictory memories and slightly improve net signal quality.
4b_tsm_high_utility_admission,4b,tsm,single_policy,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_203628_44a912,TSM+LLM-COT-RF-HDELTA,4.202436447143555,4.2309776618263175,-0.028541214682762828,-0.6791587461640883,35,35,35,26.70953993779,22.478562275963682,84.15930161402699,,0.7825747132301331,0.7825746289477006,8.428243247760037e-08,1.0769889577663275e-05,2.399439573287964,2.4816689852340574,-0.08222941194609357,-3.427025746408533,4.112015247344971,4.111474130129866,0.0005411172151044141,0.013159416552596698,9.13173484802246,9.206885334012927,-0.07515048599046814,-0.8229595716606084,Promote only cases that materially help long horizons while avoiding h5 damage.,Expected path MSE 26.45-26.70. Promoting only truly helpful cases should reduce noisy bank growth.
4b_tsm_prototype_compression,4b,tsm,single_policy,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_204101_5cebc7,TSM+LLM-COT-RF-HDELTA,4.202436447143555,4.243783133933867,-0.041346686790312503,-0.9838741718132664,35,35,35,26.70953993779,22.465756803856134,84.11135817457661,,0.7825747132301331,0.7825746289477006,8.428243247760037e-08,1.0769889577663275e-05,2.399439573287964,2.4865346981995935,-0.08709512491162963,-3.6298111392854437,4.112015247344971,4.128375233006993,-0.01635998566202268,-0.397858098230203,9.13173484802246,9.212995132734395,-0.08126028471193614,-0.8898668879937269,"Compress raw memory banks into a smaller, more diverse case set.",Expected path MSE 26.50-26.72. Fewer but cleaner memories should suit 4B.
