candidate,endpoint,base_model,phase,run_dir,result_name,base_mse_path,llm_mse_path,path_gain_abs,path_gain_pct,reflect_calls,apply_calls,approx_llm_applied_samples,prev_best_llm_mse_path,vs_prev_best_abs,vs_prev_best_pct,gate_selection,base_h1_mse,llm_h1_mse,gain_h1_abs,gain_h1_pct,base_h5_mse,llm_h5_mse,gain_h5_abs,gain_h5_pct,base_h20_mse,llm_h20_mse,gain_h20_abs,gain_h20_pct,base_h30_mse,llm_h30_mse,gain_h30_abs,gain_h30_pct,objective,expectation
4b_tsm_combined,4b,tsm,combined_multi_base,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_204533_129182,TSM+LLM-COT-RF-HDELTA,4.202436447143555,4.189792479841018,0.012643967302536474,0.3008723025693994,30,30,30,26.70953993779,22.519747457948984,84.31349813737118,,0.7825747132301331,0.7825746289477006,8.428243247760037e-08,1.0769889577663275e-05,2.399439573287964,2.464757683940971,-0.06531811065300719,-2.722223613387415,4.112015247344971,4.116257252050456,-0.004242004705485414,-0.10316121050923568,9.13173484802246,8.988649384590381,0.14308546343207773,1.5669033958324345,Port the successful TSM online-memory policy improvements onto tsm and measure whether the live LLM edge broadens beyond TSM.,"Expected incremental gain vs the current live-online baseline: 0.05%-0.80% for strong bases, potentially higher for naive baselines."
4b_linear_ridge_combined,4b,linear_ridge,combined_multi_base,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_204929_8269d0,linear_ridge+LLM-COT-RF-HDELTA,7.40046579682379,7.416482611736812,-0.01601681491302198,-0.2164298214836186,23,23,23,22.423315603230503,15.006832991493692,66.9251294368424,,0.7847441836656975,0.7847441836656975,0.0,0.0,2.962261145159679,2.926463622766358,0.035797522393321124,1.2084526191019354,6.125463067731386,6.168210620116261,-0.04274755238487504,-0.6978664618854186,25.023838122365703,25.204775251964335,-0.1809371295986324,-0.7230590635771224,Port the successful TSM online-memory policy improvements onto linear_ridge and measure whether the live LLM edge broadens beyond TSM.,"Expected incremental gain vs the current live-online baseline: 0.05%-0.80% for strong bases, potentially higher for naive baselines."
4b_linear_lasso_combined,4b,linear_lasso,combined_multi_base,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_205228_93d20b,linear_lasso+LLM-COT-RF-HDELTA,17.142476138367858,17.545483369784073,-0.40300723141621475,-2.3509277665798476,27,27,27,24.131676913593303,6.58619354380923,27.292730494411877,,4.561226986571852,4.561226986571852,0.0,0.0,7.831443177753703,8.104311815457123,-0.2728686377034206,-3.4842701595351127,19.960867372348236,20.437308820686127,-0.4764414483378907,-2.3868774810753184,35.29725922653915,36.098671577739914,-0.8014123512007671,-2.27046623098205,Port the successful TSM online-memory policy improvements onto linear_lasso and measure whether the live LLM edge broadens beyond TSM.,"Expected incremental gain vs the current live-online baseline: 0.05%-0.80% for strong bases, potentially higher for naive baselines."
4b_naive_persistence_combined,4b,naive_persistence,combined_multi_base,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_205558_b8300f,naive_persistence+LLM-COT-RF-HDELTA,7.736114501953125,7.830429946345224,-0.09431544439209905,-1.2191578132444572,24,24,24,31.897689331276553,24.06725938493133,75.45141948991498,,0.7728632092475891,0.7728632471283436,-3.788075453314832e-08,-4.901353057034069e-06,2.6805949211120605,2.699697700384627,-0.01910277927256665,-0.7126320773838425,8.727397918701172,8.847620917336299,-0.12022299863512664,-1.3775354321533957,19.50160217285156,19.79020550952519,-0.28860333667363136,-1.4798955189199783,Port the successful TSM online-memory policy improvements onto naive_persistence and measure whether the live LLM edge broadens beyond TSM.,"Expected incremental gain vs the current live-online baseline: 0.05%-0.80% for strong bases, potentially higher for naive baselines."
4b_seasonal_naive_combined,4b,seasonal_naive,combined_multi_base,/Users/davidwilkinson/Desktop/ETS 2/runs/20260315_205913_e3031d,seasonal_naive+LLM-COT-RF-HDELTA,8.71242891903364,8.81346259406041,-0.10103367502676974,-1.1596499204262791,24,24,24,34.084646307783366,25.271183713722955,74.14242613969029,,2.781761996982646,2.781761996982646,0.0,0.0,2.6805948626868275,2.6805948626868275,0.0,0.0,8.727398027925304,8.837194458208923,-0.10979643028361963,-1.258066034484744,19.501601840606757,19.82831691347043,-0.3267150728636743,-1.6753242914814281,Port the successful TSM online-memory policy improvements onto seasonal_naive and measure whether the live LLM edge broadens beyond TSM.,"Expected incremental gain vs the current live-online baseline: 0.05%-0.80% for strong bases, potentially higher for naive baselines."
