model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,4,30.383853912353516,5.512155055999756,4.501333713531494,8.670581132173538
seasonal_naive,full,4,28.3287909730323,5.322479776667292,4.568666712443034,9.011900422431719
linear_ridge,full,4,18.909238220203285,4.348475390318231,3.480287520090739,6.727209553874322
linear_lasso,full,4,21.532583831539643,4.640321522431354,3.671697394053141,7.012530197127773
tsm,full,4,51.16510009765625,7.152978420257568,5.701079368591309,10.848459601402283
DP,llm_subset,4,205.79100629252522,14.345417606069375,10.591916325887043,22.96115761232233
CoT,llm_subset,4,86.47272652834981,9.299071272355633,7.566583073933918,15.868070547473561
CoT-RF,llm_subset,4,53.972898705982445,7.346624987433511,6.274250043233237,13.126198762840547
TSM+LLM,llm_subset,4,41.14982403595376,6.414812860555931,5.268833526611329,10.362549993253909
naive_persistence_llm_subset,llm_subset,4,30.383853912353516,5.512155055999756,4.501333713531494,8.670581132173538
seasonal_naive_llm_subset,llm_subset,4,28.3287909730323,5.322479776667292,4.568666712443034,9.011900422431719
linear_ridge_llm_subset,llm_subset,4,18.909238220203285,4.348475390318231,3.480287520090739,6.727209553874322
linear_lasso_llm_subset,llm_subset,4,21.532583831539643,4.640321522431354,3.671697394053141,7.012530197127773
tsm_llm_subset,llm_subset,4,51.16510009765625,7.152978420257568,5.701079368591309,10.848459601402283
