horizon,mse,rmse,mae,mape
1,2.0071459408401853,1.41673778125671,1.1823364580181284,1.6709710866455545
5,10.363118559651488,3.2191797961051334,2.6444941238618234,3.730980660571466
20,47.290901142718624,6.876838019229377,5.936633929400377,8.24842221255026
30,64.34324199769033,8.021423938284919,6.768313448194047,9.356271781877888
