horizon,mse,rmse,mae,mape
1,1.9563147,1.3986832,1.175,1.663374900817871
5,9.749137,3.1223607,2.5380282,3.5887908190488815
20,46.496586,6.8188405,5.671197,7.837583124637604
30,64.62956,8.039251,6.693803,9.158097207546234
