horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
1,0.22535211267605634,0.0,0.0,1.0,55,55,32,naive_persistence,full,142
5,0.11971830985915492,0.0,0.0,1.0,68,57,17,naive_persistence,full,142
20,0.07042253521126761,0.0,0.0,1.0,76,56,10,naive_persistence,full,142
30,0.06338028169014084,0.0,0.0,1.0,78,55,9,naive_persistence,full,142
1,0.3732394366197183,0.43636363636363634,0.45454545454545453,0.125,55,55,32,seasonal_naive,full,142
5,0.11971830985915492,0.0,0.0,1.0,68,57,17,seasonal_naive,full,142
20,0.07042253521126761,0.0,0.0,1.0,76,56,10,seasonal_naive,full,142
30,0.06338028169014084,0.0,0.0,1.0,78,55,9,seasonal_naive,full,142
1,0.22535211267605634,0.01818181818181818,0.0,0.96875,55,55,32,linear_ridge,full,142
5,0.2323943661971831,0.2647058823529412,0.17543859649122806,0.29411764705882354,68,57,17,linear_ridge,full,142
20,0.4014084507042254,0.5921052631578947,0.16071428571428573,0.3,76,56,10,linear_ridge,full,142
30,0.4225352112676056,0.44871794871794873,0.36363636363636365,0.5555555555555556,78,55,9,linear_ridge,full,142
1,0.3873239436619718,0.0,1.0,0.0,55,55,32,linear_lasso,full,142
5,0.4014084507042254,0.0,0.9824561403508771,0.058823529411764705,68,57,17,linear_lasso,full,142
20,0.31690140845070425,0.11842105263157894,0.625,0.1,76,56,10,linear_lasso,full,142
30,0.34507042253521125,0.20512820512820512,0.5636363636363636,0.2222222222222222,78,55,9,linear_lasso,full,142
1,0.22535211267605634,0.01818181818181818,0.0,0.96875,55,55,32,tsm,full,142
5,0.2676056338028169,0.38235294117647056,0.03508771929824561,0.5882352941176471,68,57,17,tsm,full,142
20,0.323943661971831,0.5394736842105263,0.07142857142857142,0.1,76,56,10,tsm,full,142
30,0.5,0.7948717948717948,0.16363636363636364,0.0,78,55,9,tsm,full,142
1,0.22535211267605634,0.01818181818181818,0.0,0.96875,55,55,32,TSM+LLM-COT-RF-HDELTA,llm_subset,142
5,0.2746478873239437,0.36764705882352944,0.07017543859649122,0.5882352941176471,68,57,17,TSM+LLM-COT-RF-HDELTA,llm_subset,142
20,0.30985915492957744,0.5263157894736842,0.05357142857142857,0.1,76,56,10,TSM+LLM-COT-RF-HDELTA,llm_subset,142
30,0.47183098591549294,0.7564102564102564,0.14545454545454545,0.0,78,55,9,TSM+LLM-COT-RF-HDELTA,llm_subset,142
1,0.22535211267605634,0.0,0.0,1.0,55,55,32,naive_persistence_llm_subset,llm_subset,142
5,0.11971830985915492,0.0,0.0,1.0,68,57,17,naive_persistence_llm_subset,llm_subset,142
20,0.07042253521126761,0.0,0.0,1.0,76,56,10,naive_persistence_llm_subset,llm_subset,142
30,0.06338028169014084,0.0,0.0,1.0,78,55,9,naive_persistence_llm_subset,llm_subset,142
1,0.3732394366197183,0.43636363636363634,0.45454545454545453,0.125,55,55,32,seasonal_naive_llm_subset,llm_subset,142
5,0.11971830985915492,0.0,0.0,1.0,68,57,17,seasonal_naive_llm_subset,llm_subset,142
20,0.07042253521126761,0.0,0.0,1.0,76,56,10,seasonal_naive_llm_subset,llm_subset,142
30,0.06338028169014084,0.0,0.0,1.0,78,55,9,seasonal_naive_llm_subset,llm_subset,142
1,0.22535211267605634,0.01818181818181818,0.0,0.96875,55,55,32,linear_ridge_llm_subset,llm_subset,142
5,0.2323943661971831,0.2647058823529412,0.17543859649122806,0.29411764705882354,68,57,17,linear_ridge_llm_subset,llm_subset,142
20,0.4014084507042254,0.5921052631578947,0.16071428571428573,0.3,76,56,10,linear_ridge_llm_subset,llm_subset,142
30,0.4225352112676056,0.44871794871794873,0.36363636363636365,0.5555555555555556,78,55,9,linear_ridge_llm_subset,llm_subset,142
1,0.3873239436619718,0.0,1.0,0.0,55,55,32,linear_lasso_llm_subset,llm_subset,142
5,0.4014084507042254,0.0,0.9824561403508771,0.058823529411764705,68,57,17,linear_lasso_llm_subset,llm_subset,142
20,0.31690140845070425,0.11842105263157894,0.625,0.1,76,56,10,linear_lasso_llm_subset,llm_subset,142
30,0.34507042253521125,0.20512820512820512,0.5636363636363636,0.2222222222222222,78,55,9,linear_lasso_llm_subset,llm_subset,142
1,0.22535211267605634,0.01818181818181818,0.0,0.96875,55,55,32,tsm_llm_subset,llm_subset,142
5,0.2676056338028169,0.38235294117647056,0.03508771929824561,0.5882352941176471,68,57,17,tsm_llm_subset,llm_subset,142
20,0.323943661971831,0.5394736842105263,0.07142857142857142,0.1,76,56,10,tsm_llm_subset,llm_subset,142
30,0.5,0.7948717948717948,0.16363636363636364,0.0,78,55,9,tsm_llm_subset,llm_subset,142
