horizon,mse,rmse,mae,mape
1,10.048273124202368,3.1699011221491387,2.5904931350493094,3.672199950316678
5,9.74913677446377,3.1223607694281212,2.5380280185753192,3.588790955581283
20,46.49658696012828,6.818840587675319,5.671197300225916,7.837583055131973
30,64.62956356578141,8.039251430685658,6.693802900717292,9.15809665218072
