horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,model,subset,n_samples
1,0.30303030303030304,0.0,0.0,1.0,28,41,30,naive_persistence,full,99
5,0.1414141414141414,0.0,0.0,1.0,31,54,14,naive_persistence,full,99
20,0.09090909090909091,0.0,0.0,1.0,10,80,9,naive_persistence,full,99
30,0.08080808080808081,0.0,0.0,1.0,11,80,8,naive_persistence,full,99
1,0.30303030303030304,0.39285714285714285,0.3170731707317073,0.2,28,41,30,seasonal_naive,full,99
5,0.1414141414141414,0.0,0.0,1.0,31,54,14,seasonal_naive,full,99
20,0.09090909090909091,0.0,0.0,1.0,10,80,9,seasonal_naive,full,99
30,0.08080808080808081,0.0,0.0,1.0,11,80,8,seasonal_naive,full,99
1,0.30303030303030304,0.0,0.0,1.0,28,41,30,linear_ridge,full,99
5,0.3333333333333333,0.967741935483871,0.0,0.21428571428571427,31,54,14,linear_ridge,full,99
20,0.10101010101010101,1.0,0.0,0.0,10,80,9,linear_ridge,full,99
30,0.1111111111111111,1.0,0.0,0.0,11,80,8,linear_ridge,full,99
1,0.41414141414141414,0.0,1.0,0.0,28,41,30,linear_lasso,full,99
5,0.5454545454545454,0.0,1.0,0.0,31,54,14,linear_lasso,full,99
20,0.6464646464646465,0.1,0.725,0.5555555555555556,10,80,9,linear_lasso,full,99
30,0.31313131313131315,0.5454545454545454,0.2875,0.25,11,80,8,linear_lasso,full,99
1,0.30303030303030304,0.0,0.024390243902439025,0.9666666666666667,28,41,30,tsm,full,99
5,0.36363636363636365,0.6451612903225806,0.14814814814814814,0.5714285714285714,31,54,14,tsm,full,99
20,0.1111111111111111,1.0,0.0125,0.0,10,80,9,tsm,full,99
30,0.1414141414141414,1.0,0.0125,0.25,11,80,8,tsm,full,99
1,0.30303030303030304,0.0,0.024390243902439025,0.9666666666666667,28,41,30,TSM+LLM-COT-RF-HDELTA,llm_subset,99
5,0.3434343434343434,0.6129032258064516,0.14814814814814814,0.5,31,54,14,TSM+LLM-COT-RF-HDELTA,llm_subset,99
20,0.10101010101010101,1.0,0.0,0.0,10,80,9,TSM+LLM-COT-RF-HDELTA,llm_subset,99
30,0.1414141414141414,1.0,0.0125,0.25,11,80,8,TSM+LLM-COT-RF-HDELTA,llm_subset,99
1,0.30303030303030304,0.0,0.0,1.0,28,41,30,naive_persistence_llm_subset,llm_subset,99
5,0.1414141414141414,0.0,0.0,1.0,31,54,14,naive_persistence_llm_subset,llm_subset,99
20,0.09090909090909091,0.0,0.0,1.0,10,80,9,naive_persistence_llm_subset,llm_subset,99
30,0.08080808080808081,0.0,0.0,1.0,11,80,8,naive_persistence_llm_subset,llm_subset,99
1,0.30303030303030304,0.39285714285714285,0.3170731707317073,0.2,28,41,30,seasonal_naive_llm_subset,llm_subset,99
5,0.1414141414141414,0.0,0.0,1.0,31,54,14,seasonal_naive_llm_subset,llm_subset,99
20,0.09090909090909091,0.0,0.0,1.0,10,80,9,seasonal_naive_llm_subset,llm_subset,99
30,0.08080808080808081,0.0,0.0,1.0,11,80,8,seasonal_naive_llm_subset,llm_subset,99
1,0.30303030303030304,0.0,0.0,1.0,28,41,30,linear_ridge_llm_subset,llm_subset,99
5,0.3333333333333333,0.967741935483871,0.0,0.21428571428571427,31,54,14,linear_ridge_llm_subset,llm_subset,99
20,0.10101010101010101,1.0,0.0,0.0,10,80,9,linear_ridge_llm_subset,llm_subset,99
30,0.1111111111111111,1.0,0.0,0.0,11,80,8,linear_ridge_llm_subset,llm_subset,99
1,0.41414141414141414,0.0,1.0,0.0,28,41,30,linear_lasso_llm_subset,llm_subset,99
5,0.5454545454545454,0.0,1.0,0.0,31,54,14,linear_lasso_llm_subset,llm_subset,99
20,0.6464646464646465,0.1,0.725,0.5555555555555556,10,80,9,linear_lasso_llm_subset,llm_subset,99
30,0.31313131313131315,0.5454545454545454,0.2875,0.25,11,80,8,linear_lasso_llm_subset,llm_subset,99
1,0.30303030303030304,0.0,0.024390243902439025,0.9666666666666667,28,41,30,tsm_llm_subset,llm_subset,99
5,0.36363636363636365,0.6451612903225806,0.14814814814814814,0.5714285714285714,31,54,14,tsm_llm_subset,llm_subset,99
20,0.1111111111111111,1.0,0.0125,0.0,10,80,9,tsm_llm_subset,llm_subset,99
30,0.1414141414141414,1.0,0.0125,0.25,11,80,8,tsm_llm_subset,llm_subset,99
