horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.36363636363636365,0.0,0.3870967741935484,0.41379310344827586,8,62,29,0.02,18,naive_persistence,full,99
20,0.5252525252525253,1.0,0.5,0.6,1,78,20,0.02,18,naive_persistence,full,99
30,0.42424242424242425,0.0,0.43209876543209874,0.4375,2,81,16,0.02,18,naive_persistence,full,99
10,0.36363636363636365,0.0,0.3870967741935484,0.41379310344827586,8,62,29,0.02,18,seasonal_naive,full,99
20,0.5252525252525253,1.0,0.5,0.6,1,78,20,0.02,18,seasonal_naive,full,99
30,0.42424242424242425,0.0,0.43209876543209874,0.4375,2,81,16,0.02,18,seasonal_naive,full,99
10,0.18181818181818182,0.125,0.04838709677419355,0.4827586206896552,8,62,29,0.02,18,linear_ridge,full,99
20,0.030303030303030304,1.0,0.0,0.1,1,78,20,0.02,18,linear_ridge,full,99
30,0.1111111111111111,1.0,0.0,0.5625,2,81,16,0.02,18,linear_ridge,full,99
10,0.494949494949495,0.0,0.7096774193548387,0.1724137931034483,8,62,29,0.02,18,linear_lasso,full,99
20,0.6363636363636364,0.0,0.6666666666666666,0.55,1,78,20,0.02,18,linear_lasso,full,99
30,0.40404040404040403,0.0,0.38271604938271603,0.5625,2,81,16,0.02,18,linear_lasso,full,99
10,0.26262626262626265,0.0,0.25806451612903225,0.3448275862068966,8,62,29,0.02,18,tsm,full,99
20,0.12121212121212122,1.0,0.01282051282051282,0.5,1,78,20,0.02,18,tsm,full,99
30,0.1111111111111111,1.0,0.04938271604938271,0.3125,2,81,16,0.02,18,tsm,full,99
10,0.25252525252525254,0.0,0.25806451612903225,0.3103448275862069,8,62,29,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,99
20,0.1414141414141414,1.0,0.038461538461538464,0.5,1,78,20,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,99
30,0.13131313131313133,1.0,0.07407407407407407,0.3125,2,81,16,0.02,18,TSM+LLM-COT-RF-HDELTA,llm_subset,99
10,0.36363636363636365,0.0,0.3870967741935484,0.41379310344827586,8,62,29,0.02,18,naive_persistence_llm_subset,llm_subset,99
20,0.5252525252525253,1.0,0.5,0.6,1,78,20,0.02,18,naive_persistence_llm_subset,llm_subset,99
30,0.42424242424242425,0.0,0.43209876543209874,0.4375,2,81,16,0.02,18,naive_persistence_llm_subset,llm_subset,99
10,0.36363636363636365,0.0,0.3870967741935484,0.41379310344827586,8,62,29,0.02,18,seasonal_naive_llm_subset,llm_subset,99
20,0.5252525252525253,1.0,0.5,0.6,1,78,20,0.02,18,seasonal_naive_llm_subset,llm_subset,99
30,0.42424242424242425,0.0,0.43209876543209874,0.4375,2,81,16,0.02,18,seasonal_naive_llm_subset,llm_subset,99
10,0.18181818181818182,0.125,0.04838709677419355,0.4827586206896552,8,62,29,0.02,18,linear_ridge_llm_subset,llm_subset,99
20,0.030303030303030304,1.0,0.0,0.1,1,78,20,0.02,18,linear_ridge_llm_subset,llm_subset,99
30,0.1111111111111111,1.0,0.0,0.5625,2,81,16,0.02,18,linear_ridge_llm_subset,llm_subset,99
10,0.494949494949495,0.0,0.7096774193548387,0.1724137931034483,8,62,29,0.02,18,linear_lasso_llm_subset,llm_subset,99
20,0.6363636363636364,0.0,0.6666666666666666,0.55,1,78,20,0.02,18,linear_lasso_llm_subset,llm_subset,99
30,0.40404040404040403,0.0,0.38271604938271603,0.5625,2,81,16,0.02,18,linear_lasso_llm_subset,llm_subset,99
10,0.26262626262626265,0.0,0.25806451612903225,0.3448275862068966,8,62,29,0.02,18,tsm_llm_subset,llm_subset,99
20,0.12121212121212122,1.0,0.01282051282051282,0.5,1,78,20,0.02,18,tsm_llm_subset,llm_subset,99
30,0.1111111111111111,1.0,0.04938271604938271,0.3125,2,81,16,0.02,18,tsm_llm_subset,llm_subset,99
