model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,99,18.070858001708984,4.250983238220215,3.386690378189087,4.278117418289185
seasonal_naive,full,99,19.562833786465195,4.422989236530561,3.552494930177425,4.484777940213244
linear_ridge,full,99,37.44134259886092,6.118933125869323,5.104332008747139,6.472268650159892
linear_lasso,full,99,15.871817109892334,3.9839449180294064,3.1389611086861455,3.9461676343837295
tsm,full,99,32.766639709472656,5.724215030670166,4.650648593902588,5.887055397033691
TSM+LLM-COT-RF-HDELTA,llm_subset,99,33.437391313627685,5.782507355259281,4.693070362851092,5.936424309307395
naive_persistence_llm_subset,llm_subset,99,18.070858001708984,4.250983238220215,3.386690378189087,4.278117418289185
seasonal_naive_llm_subset,llm_subset,99,19.562833786465195,4.422989236530561,3.552494930177425,4.484777940213244
linear_ridge_llm_subset,llm_subset,99,37.44134259886092,6.118933125869323,5.104332008747139,6.472268650159892
linear_lasso_llm_subset,llm_subset,99,15.871817109892334,3.9839449180294064,3.1389611086861455,3.9461676343837295
tsm_llm_subset,llm_subset,99,32.766639709472656,5.724215030670166,4.650648593902588,5.887055397033691
