horizon,mse,rmse,mae,mape
1,1.0783833066037307,1.0384523612586813,0.7840825451744927,1.3877747089162202
5,4.577809701738058,2.139581665124764,1.5631130271487765,2.696997298588412
20,30.24368162117308,5.4994255719277705,3.3429088062710233,6.106767523092913
30,56.987273901914605,7.548991581788564,4.769963529374865,9.16953379901724
