variant,window,n_test_cases,selected_regime_count,apply_share_after_filter,llm_apply_share_before_filter,base_path_mse,wide8_path_mse,filtered_path_mse,uplift_vs_base_pct,uplift_vs_wide8_pct
vm_regime_filter,W1,143,5,0.09090909090909091,0.45454545454545453,23.25793706294749,23.189335706871823,23.281382395428956,-0.001008057267418483,-0.003969354263557268
vm_regime_filter,W2,146,5,0.11643835616438356,0.2534246575342466,18.598326623039178,18.62879921636714,18.59263410080438,0.0003060771192042733,0.0019413551642655236
vm_regime_filter,W3,146,3,0.3356164383561644,0.4657534246575342,68.51536965034606,67.29018081705841,67.86653608882334,0.009469897992726461,-0.008565221028783654
vm_regime_filter,W4,146,5,0.07534246575342465,0.2671232876712329,101.73526716850306,101.72452608759761,101.8424169452436,-0.001053221559472295,-0.001158922652974237
vmr_regime_filter,W1,143,3,0.03496503496503497,0.45454545454545453,23.25793706294749,23.189335706871823,23.26617805110636,-0.0003543301427191281,-0.0033136932082000747
vmr_regime_filter,W2,146,4,0.00684931506849315,0.2534246575342466,18.598326623039178,18.62879921636714,18.598563787220254,-1.2751909668207162e-05,0.0016230476691336815
vmr_regime_filter,W3,146,1,0.0,0.4657534246575342,68.51536965034606,67.29018081705841,68.51536965034606,0.0,-0.018207542592559856
vmr_regime_filter,W4,146,5,0.07534246575342465,0.2671232876712329,101.73526716850306,101.72452608759761,101.8424169452436,-0.001053221559472295,-0.001158922652974237
