horizon,mse,rmse,mae,mape,model,subset,n_samples
1,10.452412605285645,3.2330191135406494,2.126849412918091,3.004552237689495,naive_persistence,full,146
5,18.776931762695312,4.333235740661621,3.285684823989868,4.65802289545536,naive_persistence,full,146
20,76.92658233642578,8.770779609680176,7.431917190551758,11.10006868839264,naive_persistence,full,146
30,113.37004852294922,10.647537231445312,9.16849422454834,14.048312604427338,naive_persistence,full,146
1,18.848436232095295,4.341478576717303,3.29650675107355,4.65418053692819,seasonal_naive,full,146
5,18.77693315219341,4.333235875439209,3.2856848991080505,4.658022731331779,seasonal_naive,full,146
20,76.92658440063609,8.770780147776826,7.4319172689359485,11.100069146880472,seasonal_naive,full,146
30,113.37004809081783,10.647537184289043,9.168493270874023,14.048311374248582,seasonal_naive,full,146
1,10.452412605285645,3.2330191135406494,2.126849412918091,3.004552237689495,naive_persistence_llm_subset,llm_subset,146
5,18.776931762695312,4.333235740661621,3.285684823989868,4.65802289545536,naive_persistence_llm_subset,llm_subset,146
20,76.92658233642578,8.770779609680176,7.431917190551758,11.10006868839264,naive_persistence_llm_subset,llm_subset,146
30,113.37004852294922,10.647537231445312,9.16849422454834,14.048312604427338,naive_persistence_llm_subset,llm_subset,146
1,18.848436232095295,4.341478576717303,3.29650675107355,4.65418053692819,seasonal_naive_llm_subset,llm_subset,146
5,18.77693315219341,4.333235875439209,3.2856848991080505,4.658022731331779,seasonal_naive_llm_subset,llm_subset,146
20,76.92658440063609,8.770780147776826,7.4319172689359485,11.100069146880472,seasonal_naive_llm_subset,llm_subset,146
30,113.37004809081783,10.647537184289043,9.168493270874023,14.048311374248582,seasonal_naive_llm_subset,llm_subset,146
