horizon,mse,rmse,mae,mape
1,3.172638261402579,1.7811901250014215,1.3818809584815903,3.530415625373704
5,3.1927509172819555,1.7868270529858101,1.3975246165058401,3.5801213946657544
20,11.377764418228306,3.373094190536088,2.7618810445955484,7.295013406897353
30,11.507311536432278,3.39224284750256,2.8913860509891323,7.817528319827866
