horizon,mse,rmse,mae,mape,model
1,0.0005180215230211616,0.02276008576154709,0.017605498433113098,98.0195701122284,naive_persistence
5,0.002010134281590581,0.04483452066779137,0.03543342277407646,99.99986290931702,naive_persistence
20,0.007352455984801054,0.08574646711349487,0.07072506099939346,99.99996423721313,naive_persistence
30,0.00781396497040987,0.08839663118124008,0.07523258030414581,99.99995231628418,naive_persistence
1,0.001993756066003971,0.04465149567488161,0.03494626008903278,18808856.31283811,seasonal_naive
5,0.0020101340380606165,0.044834518376588105,0.03543342465516364,99.99985314175281,seasonal_naive
20,0.007352456163658526,0.085746464438241,0.07072505927506352,99.99995528622041,seasonal_naive
30,0.007813965782254286,0.08839663897600568,0.07523257498823034,99.99995606967612,seasonal_naive
1,0.0006265603754557916,0.025031188055220064,0.019860231442549885,2484484.985229507,linear_ridge
5,0.00371480637268635,0.06094921141972511,0.05013390054666174,538.5023027164569,linear_ridge
20,0.0228014765884511,0.15100157809920764,0.1346427568960536,508.2185544417983,linear_ridge
30,0.026733181570782763,0.16350284881549546,0.14877140566771924,553.4218254005777,linear_ridge
1,0.003152403785579504,0.05614627134173296,0.05173508724546814,9499868.082800684,linear_lasso
5,0.007770475914713026,0.08815030297573018,0.07940977730394307,1054.8647113157365,linear_lasso
20,0.02711186979796559,0.16465682432855794,0.15121488197451052,585.1265514037166,linear_lasso
30,0.03164793691600824,0.17789867036042806,0.1662851954900986,641.2625945222981,linear_lasso
1,0.0005039465613663197,0.02244875393807888,0.01770152524113655,4319896.09375,tsm
5,0.0023493007756769657,0.04846958443522453,0.03778822347521782,295.93756198883057,tsm
20,0.009485780261456966,0.09739497303962708,0.07852303236722946,207.55934715270996,tsm
30,0.009254002943634987,0.09619773179292679,0.07873647660017014,207.91661739349365,tsm
1,0.0005039466347924213,0.022448755751542697,0.017701526509733584,4319893.788458649,TSM+LLM-COT-RF-HDELTA
5,0.002415724136185498,0.04915001664481405,0.038408347280749267,319.1502948854069,TSM+LLM-COT-RF-HDELTA
20,0.010153415310841091,0.10076415687555318,0.08184278591734626,228.13577386616598,TSM+LLM-COT-RF-HDELTA
30,0.009858404816700621,0.09928950003248391,0.08163645407332738,227.95741581706474,TSM+LLM-COT-RF-HDELTA
1,0.0005180215230211616,0.02276008576154709,0.017605498433113098,98.0195701122284,naive_persistence_llm_subset
5,0.002010134281590581,0.04483452066779137,0.03543342277407646,99.99986290931702,naive_persistence_llm_subset
20,0.007352455984801054,0.08574646711349487,0.07072506099939346,99.99996423721313,naive_persistence_llm_subset
30,0.00781396497040987,0.08839663118124008,0.07523258030414581,99.99995231628418,naive_persistence_llm_subset
1,0.001993756066003971,0.04465149567488161,0.03494626008903278,18808856.31283811,seasonal_naive_llm_subset
5,0.0020101340380606165,0.044834518376588105,0.03543342465516364,99.99985314175281,seasonal_naive_llm_subset
20,0.007352456163658526,0.085746464438241,0.07072505927506352,99.99995528622041,seasonal_naive_llm_subset
30,0.007813965782254286,0.08839663897600568,0.07523257498823034,99.99995606967612,seasonal_naive_llm_subset
1,0.0006265603754557916,0.025031188055220064,0.019860231442549885,2484484.985229507,linear_ridge_llm_subset
5,0.00371480637268635,0.06094921141972511,0.05013390054666174,538.5023027164569,linear_ridge_llm_subset
20,0.0228014765884511,0.15100157809920764,0.1346427568960536,508.2185544417983,linear_ridge_llm_subset
30,0.026733181570782763,0.16350284881549546,0.14877140566771924,553.4218254005777,linear_ridge_llm_subset
1,0.003152403785579504,0.05614627134173296,0.05173508724546814,9499868.082800684,linear_lasso_llm_subset
5,0.007770475914713026,0.08815030297573018,0.07940977730394307,1054.8647113157365,linear_lasso_llm_subset
20,0.02711186979796559,0.16465682432855794,0.15121488197451052,585.1265514037166,linear_lasso_llm_subset
30,0.03164793691600824,0.17789867036042806,0.1662851954900986,641.2625945222981,linear_lasso_llm_subset
1,0.0005039465613663197,0.02244875393807888,0.01770152524113655,4319896.09375,tsm_llm_subset
5,0.0023493007756769657,0.04846958443522453,0.03778822347521782,295.93756198883057,tsm_llm_subset
20,0.009485780261456966,0.09739497303962708,0.07852303236722946,207.55934715270996,tsm_llm_subset
30,0.009254002943634987,0.09619773179292679,0.07873647660017014,207.91661739349365,tsm_llm_subset
