name,val_path_mse,test_path_mse,best_val_loss,epochs_ran
af_s90_l30_m64_ff128_do030_lr5e4_wd1e2,38.56367492675781,20.99062728881836,0.5739281992117564,16
af_s60_l15_m32_ff64_do030_lr1e3_wd1e2,38.66340255737305,20.870563507080078,0.5745147546132405,13
af_s120_l30_m64_ff128_do020_lr3e4_wd1e3,38.78056716918945,20.988683700561523,0.5543929934501648,16
af_s60_l15_m64_ff128_do030_lr1e3_wd1e2,39.74000549316406,20.94202423095703,0.5759473393360773,18
af_s60_l15_m128_ff256_do020_lr5e4_wd1e3,39.883338928222656,20.72211265563965,0.577619755268097,17
