model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,101,8.525167465209961,2.9197888374328613,2.30031681060791,6.059061363339424
seasonal_naive,full,101,9.592320257803122,3.0971471159444657,2.485762327338996,6.5401937193294994
linear_ridge,full,101,26.631329008934962,5.160555106665848,4.238575738334026,11.306415590256227
linear_lasso,full,101,33.71067624238106,5.806089582703755,5.104035147739323,13.561692062056126
tsm,full,101,11.063067436218262,3.3261189460754395,2.5634188652038574,6.824245303869247
TSM+LLM-COT-RF-HDELTA,llm_subset,101,11.871101799512449,3.445446531222397,2.6601039068351295,7.086943082481216
naive_persistence_llm_subset,llm_subset,101,8.525167465209961,2.9197888374328613,2.30031681060791,6.059061363339424
seasonal_naive_llm_subset,llm_subset,101,9.592320257803122,3.0971471159444657,2.485762327338996,6.5401937193294994
linear_ridge_llm_subset,llm_subset,101,26.631329008934962,5.160555106665848,4.238575738334026,11.306415590256227
linear_lasso_llm_subset,llm_subset,101,33.71067624238106,5.806089582703755,5.104035147739323,13.561692062056126
tsm_llm_subset,llm_subset,101,11.063067436218262,3.3261189460754395,2.5634188652038574,6.824245303869247
