horizon,mse,rmse,mae,mape,model
1,0.00013628555461764336,0.011674140579998493,0.009493991732597351,99.99974966049194,naive_persistence
5,0.0004754597321152687,0.021805038675665855,0.017472244799137115,99.99982714653015,naive_persistence
20,0.0014772547874599695,0.03843507170677185,0.032344888895750046,99.99988079071045,naive_persistence
30,0.003203358966857195,0.056598223745822906,0.050856929272413254,99.99997615814209,naive_persistence
1,0.0004959642559618128,0.022270254959515234,0.017954431916465168,419.0786782268287,seasonal_naive
5,0.0004754597371444827,0.021805039260328854,0.017472245264798396,99.99982387764274,seasonal_naive
20,0.001477254915561655,0.038435074028309806,0.03234488626227725,99.99987012934251,seasonal_naive
30,0.0032033588068269485,0.05659822264724351,0.05085692732160884,99.99996784776816,seasonal_naive
1,0.00013818661462331768,0.011755280286888853,0.009675903538704607,110.8792639217189,linear_ridge
5,0.0005254493993305629,0.022922683074425708,0.018444343641568037,143.1730710968094,linear_ridge
20,0.0010224853399856883,0.0319763246791386,0.026232490505037672,174.34879222847528,linear_ridge
30,0.004122830432466729,0.06420927061154588,0.05845446903200179,120.61469935922213,linear_ridge
1,0.00082085745527761,0.028650610033254267,0.026241404679592004,627.647621175451,linear_lasso
5,0.0013964045301299603,0.03736849649276728,0.03180332002342367,473.25954972019406,linear_lasso
20,0.0034353204810272215,0.05861160705037204,0.054248323464703874,359.9057824217483,linear_lasso
30,0.005896133152855054,0.07678628232213781,0.07185015664517315,161.45559850707437,linear_lasso
1,0.00013827795919496566,0.011759164743125439,0.009681948460638523,120.53742408752441,tsm
5,0.00042520504212006927,0.020620500668883324,0.01685888133943081,152.36059427261353,tsm
20,0.0006783560966141522,0.026045270264148712,0.020760586485266685,213.7326717376709,tsm
30,0.0014512341003865004,0.03809506818652153,0.033132798969745636,76.57781839370728,tsm
1,0.00082085745527761,0.028650610033254267,0.026241404679592004,627.647621175451,linear_lasso+LLM-COT-RF-HDELTA
5,0.0014710248739473744,0.03835394209135971,0.03282099137766152,488.5369666735484,linear_lasso+LLM-COT-RF-HDELTA
20,0.0036010771438861333,0.06000897552771696,0.05591971851113166,370.94727509302425,linear_lasso+LLM-COT-RF-HDELTA
30,0.006160359902466239,0.0784879602389197,0.0737473753983914,166.76155586284753,linear_lasso+LLM-COT-RF-HDELTA
1,0.00013628555461764336,0.011674140579998493,0.009493991732597351,99.99974966049194,naive_persistence_llm_subset
5,0.0004754597321152687,0.021805038675665855,0.017472244799137115,99.99982714653015,naive_persistence_llm_subset
20,0.0014772547874599695,0.03843507170677185,0.032344888895750046,99.99988079071045,naive_persistence_llm_subset
30,0.003203358966857195,0.056598223745822906,0.050856929272413254,99.99997615814209,naive_persistence_llm_subset
1,0.0004959642559618128,0.022270254959515234,0.017954431916465168,419.0786782268287,seasonal_naive_llm_subset
5,0.0004754597371444827,0.021805039260328854,0.017472245264798396,99.99982387764274,seasonal_naive_llm_subset
20,0.001477254915561655,0.038435074028309806,0.03234488626227725,99.99987012934251,seasonal_naive_llm_subset
30,0.0032033588068269485,0.05659822264724351,0.05085692732160884,99.99996784776816,seasonal_naive_llm_subset
1,0.00013818661462331768,0.011755280286888853,0.009675903538704607,110.8792639217189,linear_ridge_llm_subset
5,0.0005254493993305629,0.022922683074425708,0.018444343641568037,143.1730710968094,linear_ridge_llm_subset
20,0.0010224853399856883,0.0319763246791386,0.026232490505037672,174.34879222847528,linear_ridge_llm_subset
30,0.004122830432466729,0.06420927061154588,0.05845446903200179,120.61469935922213,linear_ridge_llm_subset
1,0.00082085745527761,0.028650610033254267,0.026241404679592004,627.647621175451,linear_lasso_llm_subset
5,0.0013964045301299603,0.03736849649276728,0.03180332002342367,473.25954972019406,linear_lasso_llm_subset
20,0.0034353204810272215,0.05861160705037204,0.054248323464703874,359.9057824217483,linear_lasso_llm_subset
30,0.005896133152855054,0.07678628232213781,0.07185015664517315,161.45559850707437,linear_lasso_llm_subset
1,0.00013827795919496566,0.011759164743125439,0.009681948460638523,120.53742408752441,tsm_llm_subset
5,0.00042520504212006927,0.020620500668883324,0.01685888133943081,152.36059427261353,tsm_llm_subset
20,0.0006783560966141522,0.026045270264148712,0.020760586485266685,213.7326717376709,tsm_llm_subset
30,0.0014512341003865004,0.03809506818652153,0.033132798969745636,76.57781839370728,tsm_llm_subset
