horizon,mse,rmse,mae,mape
1,4.561226986571852,2.135702925636394,1.9524526503479596,2.583576883968355
5,7.831443177753703,2.7984715788718852,2.378706922808897,3.1120319999597155
20,19.960867372348236,4.467758651980682,4.120481472570919,5.257012520684884
30,35.29725922653915,5.941149655288878,5.529042438395972,6.898663873424665
