horizon,accuracy,accuracy_up,accuracy_down,accuracy_flat,n_up,n_down,n_flat,alpha,history_window,model,subset,n_samples
10,0.589041095890411,0.6944444444444444,0.6041666666666666,0.2692307692307692,72,48,26,0.02,18,naive_persistence,full,146
20,0.4931506849315068,0.5774647887323944,0.45454545454545453,0.3,71,55,20,0.02,18,naive_persistence,full,146
30,0.3767123287671233,0.5076923076923077,0.2982456140350877,0.20833333333333334,65,57,24,0.02,18,naive_persistence,full,146
10,0.589041095890411,0.6944444444444444,0.6041666666666666,0.2692307692307692,72,48,26,0.02,18,seasonal_naive,full,146
20,0.4931506849315068,0.5774647887323944,0.45454545454545453,0.3,71,55,20,0.02,18,seasonal_naive,full,146
30,0.3767123287671233,0.5076923076923077,0.2982456140350877,0.20833333333333334,65,57,24,0.02,18,seasonal_naive,full,146
10,0.4931506849315068,1.0,0.0,0.0,72,48,26,0.02,18,linear_ridge,full,146
20,0.4863013698630137,1.0,0.0,0.0,71,55,20,0.02,18,linear_ridge,full,146
30,0.4452054794520548,1.0,0.0,0.0,65,57,24,0.02,18,linear_ridge,full,146
10,0.4931506849315068,1.0,0.0,0.0,72,48,26,0.02,18,linear_lasso,full,146
20,0.4863013698630137,1.0,0.0,0.0,71,55,20,0.02,18,linear_lasso,full,146
30,0.4452054794520548,1.0,0.0,0.0,65,57,24,0.02,18,linear_lasso,full,146
10,0.5136986301369864,0.6527777777777778,0.4166666666666667,0.3076923076923077,72,48,26,0.02,18,tsm,full,146
20,0.4452054794520548,0.704225352112676,0.2,0.2,71,55,20,0.02,18,tsm,full,146
30,0.410958904109589,0.6,0.2807017543859649,0.20833333333333334,65,57,24,0.02,18,tsm,full,146
10,0.589041095890411,0.6944444444444444,0.6041666666666666,0.2692307692307692,72,48,26,0.02,18,naive_persistence_llm_subset,llm_subset,146
20,0.4931506849315068,0.5774647887323944,0.45454545454545453,0.3,71,55,20,0.02,18,naive_persistence_llm_subset,llm_subset,146
30,0.3767123287671233,0.5076923076923077,0.2982456140350877,0.20833333333333334,65,57,24,0.02,18,naive_persistence_llm_subset,llm_subset,146
10,0.589041095890411,0.6944444444444444,0.6041666666666666,0.2692307692307692,72,48,26,0.02,18,seasonal_naive_llm_subset,llm_subset,146
20,0.4931506849315068,0.5774647887323944,0.45454545454545453,0.3,71,55,20,0.02,18,seasonal_naive_llm_subset,llm_subset,146
30,0.3767123287671233,0.5076923076923077,0.2982456140350877,0.20833333333333334,65,57,24,0.02,18,seasonal_naive_llm_subset,llm_subset,146
10,0.4931506849315068,1.0,0.0,0.0,72,48,26,0.02,18,linear_ridge_llm_subset,llm_subset,146
20,0.4863013698630137,1.0,0.0,0.0,71,55,20,0.02,18,linear_ridge_llm_subset,llm_subset,146
30,0.4452054794520548,1.0,0.0,0.0,65,57,24,0.02,18,linear_ridge_llm_subset,llm_subset,146
10,0.4931506849315068,1.0,0.0,0.0,72,48,26,0.02,18,linear_lasso_llm_subset,llm_subset,146
20,0.4863013698630137,1.0,0.0,0.0,71,55,20,0.02,18,linear_lasso_llm_subset,llm_subset,146
30,0.4452054794520548,1.0,0.0,0.0,65,57,24,0.02,18,linear_lasso_llm_subset,llm_subset,146
10,0.5136986301369864,0.6527777777777778,0.4166666666666667,0.3076923076923077,72,48,26,0.02,18,tsm_llm_subset,llm_subset,146
20,0.4452054794520548,0.704225352112676,0.2,0.2,71,55,20,0.02,18,tsm_llm_subset,llm_subset,146
30,0.410958904109589,0.6,0.2807017543859649,0.20833333333333334,65,57,24,0.02,18,tsm_llm_subset,llm_subset,146
