model,horizon,policy,selected_scale_or_threshold,selected_prob_floor,val_sharpe,val_total_return,val_n_trades,test_sharpe,test_total_return,test_annualized_return,test_max_drawdown,test_n_trades,test_avg_abs_weight,test_directional_accuracy_nonzero
baseline_heuristic,20,tanh_size,0.033184642115685295,0.0,0.17797768228026517,0.004331338579205646,80,1.9357688930461467,0.06510424487051836,0.13794279872810367,0.016695681957961672,103,0.40811120145000473,0.9029126213592233
baseline_heuristic,30,tanh_size,0.0006727441870455486,0.0,-0.11780796255113841,-0.01690100009593598,80,2.1341433437818185,0.17479467696985407,0.36327456398094804,0.03483505028723188,101,0.9999999999999902,0.970873786407767
learned_gbdt,20,linear_size,0.03138126489896559,0.0,0.11156727945908342,0.00239154770192318,80,2.0063838238495078,0.09240055052370111,0.1984946755656145,0.020305939634460257,103,0.5651490207045643,0.9029126213592233
learned_gbdt,30,uplift_linear_size,0.0,0.0,-1.4063088449028684,-0.07219431670924059,47,2.1708571276066664,0.16065790462737728,0.3318926200745407,0.03479673641488401,91,0.9029126213592233,0.978494623655914
raw_tsm,20,tanh_size,0.03475956797103099,0.0,-0.5151036473644549,-0.019279891696577622,80,1.8714539445690939,0.06239621901086667,0.1320231332892161,0.01682924073445402,103,0.399235893024462,0.9029126213592233
raw_tsm,30,tanh_size,0.0017937594775212506,0.0,-0.32710574022442074,-0.036726049526119464,80,2.134143553252803,0.17479456374852265,0.3632743112381174,0.034835042379643855,101,0.9999992908991412,0.970873786407767
