url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://www.baesystems.com/en/article/bae-systems-provides-propulsion-system-for-first-u-s--marine-vessel-with-zero-emission-fuel-cell-technology,,BAE Systems provides propulsion system for first U . S . marine vessel with zero - emission fuel cell technology | BAE Systems,20211201T000000Z,,baesystems.com,English,
https://www.valdostadailytimes.com/news/business/bae-systems-provides-propulsion-system-for-first-u-s-marine-vessel-with-zero-emission-fuel/article_d0abb2fb-14b1-5b09-b14c-187b7754abf2.html,https://www.valdostadailytimes.com/news/business/bae-systems-provides-propulsion-system-for-first-u-s-marine-vessel-with-zero-emission-fuel/article_d0abb2fb-14b1-5b09-b14c-187b7754abf2.amp.html,BAE Systems Provides Propulsion System for First U . S . Marine Vessel With Zero - Emission Fuel Cell Technology,20211201T000000Z,https://bloximages.chicago2.vip.townnews.com/valdostadailytimes.com/content/tncms/assets/v3/editorial/8/d4/8d4b4c65-f162-5025-a649-a018e9f1672e/61a6792082557.image.jpg?crop=1600%2C840%2C0%2C29,valdostadailytimes.com,English,United States
https://www.hellenicshippingnews.com/espo-asks-for-ambitious-and-coherent-legislation-on-provision-and-use-of-clean-energy-infrastructure-for-shipping/,https://www.hellenicshippingnews.com/espo-asks-for-ambitious-and-coherent-legislation-on-provision-and-use-of-clean-energy-infrastructure-for-shipping/amp/,ESPO Asks For Ambitious And Coherent Legislation On Provision And Use Of Clean Energy Infrastructure For Shipping,20211201T004500Z,,hellenicshippingnews.com,English,China
https://www.forbes.com/sites/harrybroadman/2021/11/30/how-businesses-can-fulfill-their-historic-sustainability-pledges-at-glasgow/,https://www.forbes.com/sites/harrybroadman/2021/11/30/how-businesses-can-fulfill-their-historic-sustainability-pledges-at-glasgow/amp/,How Businesses Can Fulfill Their Historic Sustainability Pledges At Glasgow,20211201T023000Z,https://thumbor.forbes.com/thumbor/fit-in/1200x0/filters%3Aformat%28jpg%29/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61a6ad45565d1d23f7435888%2F0x0.jpg,forbes.com,English,United States
https://www.rutlandherald.com/opinion/commentary/roper-tci-is-bad-concept/article_d54dc6e0-8a85-58e2-963b-6ca8f7425d52.html,,Roper : TCI is bad concept,20211201T024500Z,https://bloximages.chicago2.vip.townnews.com/rutlandherald.com/content/tncms/custom/image/21fa4cf2-cde4-11eb-949b-3b99a2a8f984.jpg,rutlandherald.com,English,United States
https://www.fool.com/earnings/call-transcripts/2021/11/30/stonex-group-inc-snex-q4-2021-earnings-call-transc/?source=iedfolrf0000001,https://www.fool.com/amp/earnings/call-transcripts/2021/11/30/stonex-group-inc-snex-q4-2021-earnings-call-transc/,Stonex Group Inc ( SNEX ) Q4 2021 Earnings Call Transcript,20211201T030000Z,,fool.com,English,United States
https://www.malaymail.com/news/malaysia/2021/12/01/carbon-trading-already-a-complex-mechanism-to-be-made-shariah-compliant-par/2025078,https://www.malaymail.com/amp/news/malaysia/2021/12/01/carbon-trading-already-a-complex-mechanism-to-be-made-shariah-compliant-par/2025078,"Carbon trading , already a complex mechanism , to be made Shariah - compliant , Parliament told | Malaysia",20211201T044500Z,https://media2.malaymail.com/resize_cache/uploads/articles/2021/2021-11/tuan_ibrahim_301121-seo.jpg,malaymail.com,English,United States
https://www.thedailytimes.com/business/switch-maritime-completes-first-ever-hydrogen-fueling-of-maritime-vessel-in-us/article_7b2677a7-b79d-506c-a19b-00829b5f1c53.html,,SWITCH Maritime Completes First - Ever Hydrogen Fueling of Maritime Vessel in US,20211201T050000Z,https://bloximages.chicago2.vip.townnews.com/thedailytimes.com/content/tncms/assets/v3/editorial/4/43/4435d6ba-e43d-51b0-97ad-86e259f8b167/61a62bb6a111f.image.jpg?crop=1525%2C801%2C0%2C279,thedailytimes.com,English,United States
https://www.wcn247.com/titanradio/ap_national/blockchain-meets-agriculture-to-improve-soil-and-air-quality/article_6130d4a3-5f3d-5a6e-af05-2f937800b23b.html,,Blockchain Meets Agriculture to Improve Soil and Air Quality,20211201T050000Z,https://bloximages.newyork1.vip.townnews.com/wcn247.com/content/tncms/custom/image/c3cd5ca0-c287-11e9-a1d1-7b3e4fc76762.jpg?crop=630%2C630%2C285%2C0,wcn247.com,English,United States
https://www.thestar.com.my/news/nation/2021/12/01/domestic-carbon-trading-to-be-implemented-in-phases-from-end-of-2022,,Domestic carbon trading to be implemented in phases from end of 2022,20211201T051500Z,https://apicms.thestar.com.my/uploads/images/2021/12/01/1388243.jpg,thestar.com.my,English,Malaysia
