url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
http://sjvsun.com/ag/legislature-kills-last-ditch-bill-with-funding-for-friant-kern-canal/,,Legislature kills last - ditch bill with funding for Friant - Kern Canal,20200901T004500Z,http://sjvsun.com/wp-content/uploads/2019/12/SUNP-FriantKernCanal.png,sjvsun.com,English,
https://www.forconstructionpros.com/trucks/press-release/21173518/volvo-trucks-north-america-electric-truck-charging-options-broadened-in-north-america-through-volvo-lights-project,,Electric Truck Charging Options Broadened in North America Through Volvo LIGHTS Project,20200901T004500Z,https://img.forconstructionpros.com/files/base/acbm/fcp/image/2020/08/Volvo_VNR_Electric_Charging_Location_on_Truck_Body.5f4d888282f98.png?auto=format&fit=max,forconstructionpros.com,English,United States
https://www.forconstructionpros.com:443/trucks/press-release/21173518/volvo-trucks-north-america-electric-truck-charging-options-broadened-in-north-america-through-volvo-lights-project,,Electric Truck Charging Options Broadened in North America Through Volvo LIGHTS Project,20200901T011500Z,https://img.forconstructionpros.com/files/base/acbm/fcp/image/2020/08/Volvo_VNR_Electric_Charging_Location_on_Truck_Body.5f4d888282f98.png?auto=format&fit=max,forconstructionpros.com,English,United States
https://www.nzherald.co.nz/the-country/news/article.cfm?c_id=16&objectid=12360997,,Covid 19 coronavirus : Comment - Why we should cut farmers some slack,20200901T020000Z,https://www.nzherald.co.nz/resizer/ylt7GGP53jYy_jjjv_Olbdw7ZeU=/1200x0/smart/filters:quality(70)/cloudfront-ap-southeast-2.images.arcpublishing.com/nzme/USVGIIQBMVHQLKZAEZR67KFECQ.jpg,nzherald.co.nz,English,New Zealand
https://energycentral.com/c/ec/canada%E2%80%99s-pandemic-response-sends-16-billion-fossils-just-300-million-clean-energy-0,,"Canada Pandemic Response Sends $16 Billion to Fossils , Just $300 Million to Clean Energy , Global Energy Policy Tracker Shows",20200901T030000Z,,energycentral.com,English,United States
https://www.power-technology.com/features/closing-coal-should-we-be-compensating-the-fossil-fuel-industry-for-early-closures/,,Closing coal : should we be compensating the fossil fuel industry for early closures ? ,20200901T063000Z,https://www.power-technology.com/wp-content/uploads/sites/7/2020/08/1-3-e1598621105639.jpg,power-technology.com,English,United Kingdom
https://www.latimes.com/california/story/2020-08-31/wildfire-funding-bill-effort-fails-california-legislature,https://www.latimes.com/california/story/2020-08-31/wildfire-funding-bill-effort-fails-california-legislature?_amp=true,Second effort to boost California wildfire funding fails,20200901T071500Z,https://california-times-brightspot.s3.amazonaws.com/9f/79/54bda04648b3bbd2603f2d0abd55/gettyimages-1228105477.jpg,latimes.com,English,United States
https://news.yahoo.com/second-effort-boost-wildfire-funding-063320679.html,https://news.yahoo.com/amphtml/second-effort-boost-wildfire-funding-063320679.html,Second effort to boost wildfire funding falls flat in the California Legislature,20200901T071500Z,https://s.yimg.com/uu/api/res/1.2/9iIxl8kYViUEDsfy_ifHSQ--~B/aD01NjA7dz04NDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/la_times_articles_853/aa5d39a5e65d1b0d8b494c4194d04f42,news.yahoo.com,English,United States
https://smallcaps.com.au/tymlez-partner-large-scale-green-energy-project-netherlands/,,TYMLEZ picked as partner for large - scale green energy project in Netherlands,20200901T071500Z,https://smallcaps.com.au/wp-content/uploads/2020/09/TYMLEZ-ASX-TYM-blockchain-technology-energy-Tyalgum.jpg,smallcaps.com.au,English,Australia
http://www.msn.com/en-us/news/politics/second-effort-to-boost-wildfire-funding-falls-flat-in-the-california-legislature/ar-BB18zUgR,,Second effort to boost wildfire funding falls flat in the California Legislature,20200901T073000Z,,msn.com,English,United States
