model,subset,n_samples,mse_path,rmse_path,mae_path,mape_path
naive_persistence,full,146,37.9995231628418,6.164375305175781,5.019228458404541,12.700429558753967
seasonal_naive,full,146,40.74441794582335,6.383135432201274,5.29344291817652,13.36840790482436
linear_ridge,full,146,78.41600434824926,8.855281155799021,7.3672618025514085,19.11659268855896
linear_lasso,full,146,115.04893162438867,10.72608650088133,9.222517764731629,24.049525098887727
tsm,full,146,161.6044464111328,12.712373733520508,10.801682472229004,28.346970677375793
naive_persistence_llm_subset,llm_subset,146,37.9995231628418,6.164375305175781,5.019228458404541,12.700429558753967
seasonal_naive_llm_subset,llm_subset,146,40.74441794582335,6.383135432201274,5.29344291817652,13.36840790482436
linear_ridge_llm_subset,llm_subset,146,78.41600434824926,8.855281155799021,7.3672618025514085,19.11659268855896
linear_lasso_llm_subset,llm_subset,146,115.04893162438867,10.72608650088133,9.222517764731629,24.049525098887727
tsm_llm_subset,llm_subset,146,161.6044464111328,12.712373733520508,10.801682472229004,28.346970677375793
