horizon,mse,rmse,mae,mape
1,5.168530688185658,2.2734402759222987,1.6513192653656006,2.9001240713645444
5,5.211897344572106,2.2829580251445942,1.6699998908572726,2.902348869597151
20,44.27585121827006,6.654010160667781,4.407985872692532,7.9495553689110485
30,79.98809566169751,8.94360641249924,6.379861010445489,12.072684485576755
