horizon,mse,rmse,mae,mape,noise_level,model
1,10.447530283597397,3.2322639563620723,2.0902982049356513,5.022349309249501,0.05,tsm
5,22.539842754916425,4.747614427785435,3.877937968194743,9.43080798002682,0.05,tsm
20,91.41801072601311,9.561276626372292,7.86406409463598,20.486656191894564,0.05,tsm
30,111.38361014967643,10.553843382847617,8.861650615142278,23.20412690477713,0.05,tsm
1,10.545505139504618,3.247384353522788,2.107341295008781,5.066620561007601,0.1,tsm
5,22.482549885113013,4.741576729856115,3.8627475498967154,9.392632379821556,0.1,tsm
20,91.3664298008943,9.5585788588521,7.87205590713402,20.505098642548475,0.1,tsm
30,112.34996177286945,10.59952648814415,8.895035961775854,23.29062921815318,0.1,tsm
1,10.833714257899267,3.2914608091088167,2.1572857687097127,5.193703914487314,0.2,tsm
5,22.476090042257415,4.740895489489028,3.838153709099189,9.32979815432374,0.2,tsm
20,91.3469058914022,9.557557527496353,7.8880848645042985,20.542101320869047,0.2,tsm
30,114.40313090325895,10.695939926124256,8.967281951634249,23.476791524566455,0.2,tsm
1,11.244935929647689,3.353346974240466,2.2233864538718815,5.3649785643987675,0.3,tsm
5,22.613798072036754,4.75539673129769,3.825957568859181,9.298580504761109,0.3,tsm
20,91.43889925910938,9.56236891461051,7.906156240683194,20.5844103600492,0.3,tsm
30,116.61692134344571,10.798931490821012,9.042553990456573,23.67007883220669,0.3,tsm
