horizon,mse,rmse,mae,mape
1,1.0601401,1.029631,0.78513885,1.396392099559307
5,5.2239513,2.2855966,1.6776388,2.9162440448999405
20,44.33659,6.6585727,4.4148607,7.961405813694
30,80.04888,8.947004,6.386736,12.084297090768814
